customer_id,campaigns_exposed,total_impressions,total_clicks,total_conversions,primary_channel
c971b9bc05833953,3,48,2,0,Social_Media
e10c79f34d39abf9,2,19,0,0,Online_Display
3f5ad9c85d3d4795,5,40,1,0,Search_Ads
e5d23b5cfbdcc35b,3,37,1,0,Search_Ads
a173830f02cc718c,7,72,2,1,Search_Ads
fc710643c5302913,4,48,1,0,Search_Ads
c4993d3ecc061da6,2,21,0,0,Direct_Mail
75a7d4011a7a86b1,6,51,1,0,Email_Promotion
bb17a43f07ac34ca,8,64,1,0,Social_Media
3745578c7b5d8c2c,8,55,3,0,Email_Promotion
31d6a1d3451ecca7,6,34,0,0,Referral_Program
1b41893b63daccd5,7,61,3,0,Email_Promotion
d1760298a76130c2,6,53,0,0,Referral_Program
4071cead1e20f5e1,4,47,2,0,Referral_Program
27047cf680eaa9da,6,50,0,0,Online_Display
eaf771b912d1a063,8,77,2,1,Email_Promotion
729580b6563ae0ee,8,69,1,0,Referral_Program
56cbf26e911a695f,8,58,3,0,Social_Media
98a3e5fad030d96b,5,27,1,0,Online_Display
7f0844677675a9ce,8,60,3,1,Search_Ads
51fa351bb8de9942,7,64,1,0,Online_Display
c648349df2ea6b7f,8,66,2,0,Social_Media
e953de1d7cb05d5d,3,31,0,0,TV_Commercial
076e37d7becb0adc,2,16,1,0,Referral_Program
20ca04698dd8397a,5,25,0,0,SMS_Offer
84f4ab731a5f5c1e,3,7,0,0,Direct_Mail
5980da6d831d2fd1,7,54,1,0,Search_Ads
67a9bb8d6a19e09c,8,65,2,0,Social_Media
f3ab98815836b1b6,7,70,1,0,Social_Media
fb4ad2f82d76a271,8,68,3,1,Email_Promotion
14be2ca4de5ffd72,8,64,2,0,Referral_Program
7b2cfe8e1c5c1f74,2,11,0,0,Email_Promotion
89d89c251679ec62,4,22,1,1,Email_Promotion
41e580ce05ad8c2c,8,80,2,1,TV_Commercial
7f19c32ec59cefe4,7,56,2,1,Email_Promotion
521ee569340e37a9,1,13,0,0,Social_Media
d2640463844a149c,7,60,1,0,TV_Commercial
958ccb7ad28dec63,8,79,2,0,TV_Commercial
a7aab06435f661a2,7,55,1,0,Direct_Mail
7619844e96071024,6,53,4,0,Search_Ads
e5962ddadb6b2159,6,39,2,0,Email_Promotion
30ef4e2cb706a0ee,3,10,0,0,TV_Commercial
81dd93c4f1bdc61e,5,46,4,0,Email_Promotion
1e417290c7f40e5a,8,57,2,1,Online_Display
29934a4fd5471812,6,53,0,0,SMS_Offer
f54a076b54a7f474,5,37,0,0,Direct_Mail
39ffea9917404a05,8,71,2,1,Email_Promotion
8fea6eb9b184d34c,4,31,2,0,Search_Ads
45919dfa375e3a48,8,53,5,1,Social_Media
7261ebf106702031,5,39,0,0,Referral_Program
78ed3423a47ec5b6,8,59,1,0,Direct_Mail
94892c1c4475eb18,3,13,0,0,Referral_Program
704e31a36ca9a250,6,23,0,0,TV_Commercial
0577251fcab9dac3,8,62,1,0,Social_Media
db70e9e6537799a2,7,49,0,0,Online_Display
f1a695703e529200,5,41,0,0,Social_Media
f49c9c0e41d8eb96,7,58,3,0,Email_Promotion
092c504509d979c7,6,45,3,0,Email_Promotion
fb3770514ae55f3e,8,75,4,0,Email_Promotion
4030e7839b92ec1b,8,56,4,0,Referral_Program
f0630b12b5d3b7f6,4,42,1,0,Email_Promotion
90307ca568c1fa2d,6,48,0,0,Email_Promotion
820b4b8c8cc1c332,8,55,5,1,Email_Promotion
9f3fc3c9feee8ed1,7,59,1,0,Direct_Mail
6b0b90d234880309,3,44,2,0,Social_Media
dbaca57a25530481,3,25,0,0,SMS_Offer
d0547e29c97396d4,5,39,2,0,Online_Display
8a4b1de4fbdc0181,6,36,3,0,Email_Promotion
1f155d6aba3acf59,7,62,1,0,Email_Promotion
439d0f7b810a5864,6,34,0,0,Referral_Program
b5803431529e1f98,8,65,0,0,Referral_Program
b95d70727f04139b,7,64,1,0,Referral_Program
be417e98c7546fd4,7,70,2,0,Search_Ads
deb58a3694e80ca6,5,21,0,0,Direct_Mail
3091907cf89378f5,8,62,1,0,TV_Commercial
ffc0b4f648e7fd12,4,45,2,0,Online_Display
09b3f76e60254876,8,63,2,0,Email_Promotion
f2037c386678f454,8,55,4,1,Direct_Mail
1f3032fa8ca28d30,3,32,0,0,Referral_Program
210aaefd98fc5f4c,7,50,1,0,Online_Display
7d83f963c66959d9,8,59,2,0,Search_Ads
e9ab46ab5d21cf71,4,36,0,0,Online_Display
a521c1b9d7dec416,2,6,0,0,Referral_Program
f72b077f6e10dc40,3,14,0,0,Email_Promotion
bced7af29f572fac,8,64,1,0,SMS_Offer
24eafc1bacc2e1bb,4,28,0,0,Search_Ads
ef494bd0dd8d5eb8,7,65,0,0,SMS_Offer
9c23c59d0678e4e3,8,61,1,0,Search_Ads
d42de0f78f76b1c6,8,54,1,0,Referral_Program
a36a7455842cfa10,3,42,0,0,Online_Display
954c0fac32bd18ad,5,46,2,0,Online_Display
37454d63e9f44054,7,39,2,0,Email_Promotion
d15cab1359282c9f,8,60,3,0,SMS_Offer
32ffcd0e9c9d5ed0,8,66,2,0,Online_Display
f34bbf5818199754,8,75,2,0,Online_Display
ebd7590ceb9d0740,8,72,2,0,Online_Display
1ccf0f92dd1f0f1a,8,73,2,1,TV_Commercial
49a59836333b2437,6,50,1,0,Referral_Program
618fed287fb56ae2,6,31,1,0,Social_Media
72528c9cff7ac326,2,4,0,0,TV_Commercial
f6943be9943a553a,4,17,0,0,TV_Commercial
0f1b05bfa57e8d31,8,68,2,1,Direct_Mail
043becd204e1b0a1,8,72,1,0,Social_Media
096db682baf7aa5e,6,50,4,0,Direct_Mail
c3eeac812ec08587,6,34,1,0,SMS_Offer
0cb5121064fbb2a0,4,29,0,0,SMS_Offer
1cd68595936b0f54,8,53,1,0,Direct_Mail
ab093abd3e73dedc,5,45,1,0,TV_Commercial
49a4fb3b473d53a2,7,51,1,0,Online_Display
e41e9e966342d825,2,33,0,0,Social_Media
ea7afd023e8e7978,8,67,0,0,Referral_Program
2e526f4c9ca707fb,2,18,1,0,TV_Commercial
0addfa227e027ae4,7,60,2,0,TV_Commercial
1015795c55beba35,8,53,1,0,Email_Promotion
ea2226d7671e5b68,8,72,3,0,TV_Commercial
0a2491c2877aafa5,3,21,1,0,TV_Commercial
7b332dafd840fbda,5,45,1,0,Online_Display
8f65c98e6402c461,4,40,1,0,Search_Ads
aa907d7ee63dd034,8,78,3,1,Referral_Program
19a7c015166d09dc,7,82,1,0,Referral_Program
611fa81b1ac3bbb7,3,12,1,0,Email_Promotion
80defd312e74e540,3,12,0,0,Referral_Program
7fa4e3f4b906d263,8,54,2,0,Direct_Mail
4c343dda62756e7c,8,59,1,0,Email_Promotion
1070b99be3031833,8,57,1,0,Social_Media
4cd7b0379a59b75b,3,32,1,0,Referral_Program
67878aea6cd208a0,6,46,0,0,Online_Display
c7eac91402c90950,4,37,0,0,Direct_Mail
9902044d0a10e854,6,34,1,0,SMS_Offer
682d1e39b0d51444,6,33,2,0,Email_Promotion
37e3654c331146a2,5,27,1,0,Referral_Program
f3d5e02bb12e0857,7,63,1,0,Search_Ads
aad496ea61c3e117,6,38,0,0,SMS_Offer
67d699481a708fe5,7,63,4,0,Email_Promotion
1ca53f301c5f4a1f,3,25,0,0,Referral_Program
5380e16d65d4280e,6,48,0,0,Email_Promotion
28baf77acbfa1838,8,69,3,0,TV_Commercial
5867b584cefa471f,4,28,1,0,Direct_Mail
d7803c649fccb2a3,8,69,4,1,Direct_Mail
13f4cf0bf5b306f0,6,41,1,0,Social_Media
6a23e2df602c29c2,8,62,4,1,Referral_Program
b33d614b10c59359,8,65,4,0,Email_Promotion
3686ecbc522cf702,3,20,0,0,Online_Display
4d5cea65312f6ea5,8,64,7,0,Online_Display
b24c6bf3c11ac68e,7,59,2,1,Search_Ads
982694e26da742d1,5,40,1,0,Search_Ads
cdb113fbc2878dd1,5,21,1,0,SMS_Offer
2d3fb5bce4a6d715,4,45,0,0,Email_Promotion
ff2e1754b8c6dec4,7,54,0,0,SMS_Offer
673b031620f64f71,8,65,2,0,Direct_Mail
e4d51288de47f62d,8,58,2,0,Email_Promotion
070c887042edf82b,8,65,1,1,Referral_Program
324b74ee9df6af78,8,68,3,1,Direct_Mail
034c1f9489e306d1,8,57,3,0,Online_Display
651c28e9998961a0,8,63,0,0,Online_Display
1e7e5fb670226404,8,59,1,0,Social_Media
b44fd201db966267,8,67,2,0,Search_Ads
145e11587e0c7557,5,37,1,0,Direct_Mail
c2ad2a1996ad5dd1,8,63,0,0,Online_Display
2aadccff2ab925db,6,66,2,0,Email_Promotion
fcb6be157cb6f4b5,5,41,1,0,TV_Commercial
5610f26dcc8c8f98,2,21,0,0,Search_Ads
962241348fcef39e,7,68,3,3,Direct_Mail
26556bcfa5f56752,5,36,2,0,Online_Display
20def1d40c2361c3,7,45,0,0,Referral_Program
10752923a6a1b0bd,3,44,0,0,Referral_Program
9034b733dc3ec47b,4,21,1,0,SMS_Offer
1fd69c1ba75be587,2,6,0,0,Direct_Mail
e40567a2323cc879,4,34,0,0,TV_Commercial
e627cfeb2582e2ce,6,34,2,1,Online_Display
b34cc1f22663d6fa,8,78,6,1,Search_Ads
ca1340cacd89286a,6,46,0,0,Email_Promotion
c92d191686a6b59b,7,59,1,0,Referral_Program
91722c5b5c13e0fe,5,31,1,0,Email_Promotion
cc242087cf5baa8b,8,65,1,0,SMS_Offer
0685312f9caeb71c,8,77,1,0,Direct_Mail
9d48c3dcd5c42656,5,28,0,0,Email_Promotion
d8cd610f417dd68a,7,48,2,0,Online_Display
9632657a3d722ed5,3,12,0,0,Direct_Mail
f87aa4757072b9fb,5,42,1,0,Referral_Program
536a3c4e5d11a543,5,55,0,0,SMS_Offer
858cf81004072fb2,6,56,1,0,SMS_Offer
04a521c24055c024,6,40,1,0,Referral_Program
e18b8c9f6a1e7b87,7,48,1,0,Social_Media
b887851a67231a94,8,65,0,0,Email_Promotion
1e952b6a60425070,8,70,7,1,SMS_Offer
362ed8e04fd64aaf,8,67,2,0,Direct_Mail
9f2afc96df421760,6,50,0,0,Search_Ads
9549f27eb6f5ec8a,8,61,0,0,TV_Commercial
1b04e6d7fcfe3718,5,40,0,0,SMS_Offer
1e8ee295af5758db,5,52,2,0,Social_Media
31353e5293b1afdf,5,33,1,0,Direct_Mail
6099863e4ca40008,7,42,0,0,Email_Promotion
e777bf7215f5745b,5,40,2,0,Referral_Program
869d1fb3a0e83b6c,8,58,1,0,Search_Ads
58fea645cb6302ee,3,42,1,0,Online_Display
ca3d245d5d1c7073,8,63,1,0,Search_Ads
24b72bc864b6cbc0,5,31,2,0,SMS_Offer
3a1e0c00116a277c,8,69,1,0,TV_Commercial
949569abba54196b,5,29,2,0,Referral_Program
3de15a0a53c317f9,8,63,3,0,Direct_Mail
4900ee896befe0c1,4,20,0,0,Search_Ads
ddcdf29023a8752d,8,71,1,0,Email_Promotion
d31948cb339b4106,4,35,1,0,Email_Promotion
e3dcd46a9a3e7a11,7,50,0,0,Email_Promotion
8c4f84d9afe7b3a2,7,58,1,0,Online_Display
2b6b2bcf2af5d9db,4,35,0,0,Online_Display
5fdc1a31b3f2a5fa,7,54,1,0,SMS_Offer
996007d5cd8e7f9f,8,59,1,0,Referral_Program
30e5d30f37037160,4,24,0,0,TV_Commercial
a410fd87192cbaed,3,27,1,1,Online_Display
05ec1d4e3ccce05a,4,40,2,0,Social_Media
2aff6951718c5f1b,4,20,3,0,Email_Promotion
e6612ded2629898c,5,39,0,0,Direct_Mail
6b45a263ac6b0a35,8,57,0,0,Direct_Mail
ad690a4477d06d67,6,44,2,0,TV_Commercial
9f787cba3d90677d,8,51,2,0,Referral_Program
5a6f8bc3aef28c9f,8,67,1,0,SMS_Offer
7b5ddf25581833ad,8,83,3,0,Social_Media
85d2c329e34adc0f,5,44,1,0,Search_Ads
41fec57bf779f7dd,8,81,3,0,Direct_Mail
462721cdc70ec22e,3,7,0,0,Referral_Program
6c254421d233d934,4,22,0,0,Referral_Program
8c880b97500ff140,4,29,1,1,Direct_Mail
8857159b8fcf85dc,8,71,2,2,Referral_Program
221a6dee1a8fcd33,8,52,0,0,Email_Promotion
03b8cbea7a7cb1f8,6,46,1,0,Search_Ads
a47edd762e3ec536,7,43,0,0,Email_Promotion
f8fcd79c30d7fd4b,8,71,0,0,TV_Commercial
ee5a51bc44fb0244,4,20,1,0,TV_Commercial
735f1b013f16b805,7,48,0,0,Email_Promotion
4b07d291b63872b6,8,73,1,0,Online_Display
a30cadb3ab03a952,6,43,0,0,Online_Display
979cd43c62b109c2,4,23,0,0,Direct_Mail
b31c372df30bba86,8,48,3,0,Search_Ads
e80c7ac87359f7e5,3,30,0,0,Search_Ads
d555d62bec02fb74,8,66,2,0,Online_Display
aff9f4dcee73d0b5,8,58,2,0,SMS_Offer
19125d77b4eb9344,7,47,1,0,SMS_Offer
174c7696b3bf21ae,8,61,1,0,Direct_Mail
2bc9cd2e4525190b,6,55,3,2,Search_Ads
f0a5922deeb61d21,5,43,0,0,Social_Media
103efb376a63a9c1,5,41,0,0,Email_Promotion
672446fbf3dc8820,5,38,2,0,Email_Promotion
213ae75bf8b4a602,8,73,2,0,Search_Ads
c4f44cb6ef45be8b,7,44,1,1,Online_Display
b6a6d00229a99219,5,37,3,0,Referral_Program
016e0edab5edd9ba,8,56,0,0,Referral_Program
340a2f1d689f3502,8,62,1,0,Email_Promotion
f22772c2bb90db19,8,71,2,0,Email_Promotion
a91997924f1d61d3,6,59,1,0,SMS_Offer
65042a96fe64e989,7,52,1,1,SMS_Offer
f2960d045bc9bc95,4,28,0,0,Search_Ads
c9a60191c7dba3d7,4,34,1,0,Search_Ads
86e15e3f945f8141,5,43,1,1,TV_Commercial
e2722527c7d9e649,7,53,0,0,Online_Display
061596e836cc1a10,8,68,1,1,Referral_Program
46f0aa58079c75d6,7,78,1,0,Search_Ads
8ea21ba3849f2811,2,11,0,0,Social_Media
664bacf449cb3f09,5,44,0,0,Online_Display
a2d6ffe735dc7e97,3,14,0,0,Online_Display
eb2c00f42ef47e36,8,60,2,0,Online_Display
457ecfb186a14971,5,29,1,0,Social_Media
9c7cb4c38f25eac2,5,43,3,0,Referral_Program
95707d301972185a,2,9,0,0,Direct_Mail
33a17c3220a75474,4,26,1,0,Email_Promotion
623bbb12bbc224ef,7,39,1,0,SMS_Offer
080e102b9888618b,8,68,0,0,Online_Display
b18e508a043c2ff8,8,69,1,0,Direct_Mail
c28bef0dc0ef0dda,7,55,1,0,Online_Display
20a23481317a53fd,4,44,0,0,SMS_Offer
e18affc78b89dbdb,8,57,0,0,Online_Display
37b6c03ef193a907,8,77,0,0,Social_Media
793371dcb09678d0,7,38,2,0,TV_Commercial
2a5a7f78c12b570e,8,59,1,0,Referral_Program
9c83363d26302cd7,4,33,0,0,SMS_Offer
d00ffe4a29de2d82,6,42,1,0,Referral_Program
e14561228bcb8a11,8,59,1,0,TV_Commercial
14265b626370a9ab,8,69,4,0,Social_Media
3727593095fed974,8,74,1,0,SMS_Offer
a26b71ad6094edff,8,57,3,1,Referral_Program
f30184c557668770,8,64,2,1,Search_Ads
4bf99369bcb91c21,6,54,3,0,Online_Display
6ee59eeaad8b3800,5,34,2,1,Direct_Mail
f5486ef68f75b852,5,34,0,0,Email_Promotion
a42941ed6548177e,2,15,2,0,Referral_Program
5e0c0aac57959935,5,37,2,0,Search_Ads
9f58f05d68507793,5,34,0,0,Search_Ads
9131c32f1ab850d7,3,10,0,0,Email_Promotion
7ab8daedfa250c1e,8,60,2,0,Email_Promotion
aea2bf298be2f885,8,50,1,0,Online_Display
9ea4b97838a949a0,6,53,0,0,SMS_Offer
53163d09e9122531,1,5,0,0,SMS_Offer
8a9c1af11e39651d,8,62,2,0,TV_Commercial
420804e9f08b971d,4,29,0,0,Direct_Mail
0d91b75fedf1aa76,5,47,0,0,Search_Ads
b62bc9392dfd524f,5,45,1,0,Search_Ads
91c1b6e7fc1922fa,8,56,1,0,Social_Media
6d038c25afdce346,1,3,1,1,Referral_Program
f5d214c85b796d3a,8,61,0,0,Search_Ads
002af52045d77c43,8,69,2,2,Referral_Program
f94335908d5a7030,8,63,1,0,Search_Ads
d276a27265b492f0,4,39,2,1,Social_Media
694bafaf05d48774,6,39,1,0,Search_Ads
725d5dcfc5a91682,7,60,1,0,Referral_Program
38886a8fd2a292bb,8,74,1,0,SMS_Offer
0eb0131518d877a6,5,30,1,1,Email_Promotion
1963d47ff82d94c3,4,30,0,0,Search_Ads
1c8dfb238a5757ed,3,24,0,0,Email_Promotion
f424addb1ae278fa,8,60,1,0,TV_Commercial
ff83f29dee15b1e3,8,72,1,0,Online_Display
e80c7a92fd7e6e44,3,9,0,0,Direct_Mail
3383e33b1fc65a89,8,66,1,1,Online_Display
17f7cf3f31873c26,7,63,1,0,TV_Commercial
a93192018550915b,6,37,3,0,Email_Promotion
30a9e1ba467e2ea0,7,56,0,0,Online_Display
222ef7a3ec181ef1,6,58,4,1,Online_Display
aece274a7a378e92,4,37,1,0,Email_Promotion
bb45a641a37794aa,8,68,1,0,Social_Media
9723916c0c3abea7,6,40,0,0,Referral_Program
d318fd73ffed0ab6,7,36,0,0,Social_Media
dee879dfd152b09d,8,63,1,0,Search_Ads
705abd65b5b5d620,4,29,1,0,Search_Ads
fc9bee5ae8986e88,8,53,4,1,SMS_Offer
01e79b67995149f5,5,49,3,0,Online_Display
f4aff92b5f72efb7,4,41,2,0,Online_Display
e21935bbbed81556,7,45,1,0,Online_Display
5138d6c6eee2b9d5,4,44,1,0,SMS_Offer
0a4cb6302863dafb,2,4,1,0,Direct_Mail
5977ebf2266cd92d,5,44,0,0,Referral_Program
15cfb955df1cce80,5,30,0,0,SMS_Offer
ac1aaa92fc5d1f53,2,16,0,0,Online_Display
9a39b46ecd66f6ce,8,55,2,1,Email_Promotion
8ee58004f4d8a2be,7,64,1,0,Direct_Mail
310f39928e50fc67,8,50,1,0,Referral_Program
0c48c887024debe7,1,1,0,0,Referral_Program
e8a0bf5d3cc15bea,5,59,1,0,Online_Display
16b002e968da3451,2,16,0,0,SMS_Offer
1ca29a54d36a2d48,4,23,1,0,SMS_Offer
757a0ff5538bac7d,8,71,2,1,Search_Ads
b8d9022fa5b6b2a4,5,47,2,0,TV_Commercial
1f27c52338813d08,7,48,0,0,Email_Promotion
c42e3de46ec393b2,6,48,0,0,SMS_Offer
3e7e07b9a00f9cf9,8,71,1,0,Referral_Program
ec5a675aab22b8a8,8,58,1,0,Email_Promotion
684e4fd91c205126,8,61,3,0,Email_Promotion
b0130566121c43d9,5,34,2,1,Social_Media
0d9d94b392ddeadb,6,36,1,0,Online_Display
3dee8639545db2ad,8,68,4,0,SMS_Offer
fd7d18588ae55944,8,69,0,0,Online_Display
25d19daaac22ceda,6,39,1,0,Email_Promotion
bfe84d6d84e0bca0,3,18,0,0,Social_Media
4685dbc07ee3dde8,2,30,2,0,Online_Display
bb08f33c0fe373a0,7,60,1,0,Social_Media
5191eb2f0c5fcf12,4,26,1,0,Referral_Program
bb20b024022b9dd2,7,55,1,0,SMS_Offer
47aae3243219bb6d,7,52,1,0,TV_Commercial
eacb27a07c432bc6,7,63,4,0,Online_Display
519b4b33e442a62e,3,24,1,0,Search_Ads
e38fa316d344d1bb,5,51,1,0,TV_Commercial
9183361bae78a1a4,5,49,1,0,Direct_Mail
bf5ccd122e5ce3c4,8,73,2,0,Online_Display
e541ea8447fb5238,7,76,6,1,SMS_Offer
f860dcba30e44ed5,7,36,0,0,Referral_Program
1dbf904a1c0326ee,8,61,1,0,Referral_Program
5c3cc5d50d914f7b,3,22,1,0,Email_Promotion
88522265899424ba,2,5,0,0,TV_Commercial
b388b71abc2635bf,4,20,0,0,Email_Promotion
489ff284017320e9,4,39,1,0,Email_Promotion
c2afb217ce7deb8f,1,2,0,0,Direct_Mail
8a30f74dc995efb7,7,41,1,0,TV_Commercial
3b351eaf9babc2f7,7,55,5,1,Search_Ads
426a970fa546b8c9,4,39,0,0,Referral_Program
9592321d166c538d,8,71,1,0,Direct_Mail
b0fbf953dc44bd25,6,35,0,0,Online_Display
c7296fa3206802c4,8,65,0,0,SMS_Offer
8c9fc4e82ba0b802,8,63,3,0,Search_Ads
d24b663e073f2d71,5,12,0,0,Referral_Program
ac33adf3bc86c5c0,4,28,0,0,Social_Media
83291279c0521500,6,52,1,0,Social_Media
948840677299429c,3,36,0,0,Social_Media
02c7d00a99a7f887,8,72,0,0,Social_Media
b3709243df83aae3,8,61,2,2,Social_Media
65e6d3e95aa38555,8,63,4,2,Referral_Program
845a5d8e2ef5e904,4,25,0,0,TV_Commercial
18edc4f4305944bc,7,47,0,0,Email_Promotion
96df6ccdc9735316,5,31,2,0,Referral_Program
1acd82266e542c45,4,42,1,1,Online_Display
d230bc53b9e992c3,6,35,0,0,Online_Display
bc649137c8da9d04,5,21,2,0,Email_Promotion
253fb91023ca2536,4,32,1,0,Email_Promotion
a4e8f2a171b62cfb,2,3,0,0,Referral_Program
ddb3297a7bc6d37d,3,10,0,0,SMS_Offer
3960d1b4e44a62b8,8,73,3,0,Search_Ads
4239c222cbe3c8de,8,74,1,0,Search_Ads
b3b4092b2137f9cb,8,77,3,0,TV_Commercial
7b73a7ddab7320b2,4,42,0,0,Email_Promotion
ec3e63e034839c19,4,33,0,0,Search_Ads
424a35db0117a66e,8,80,3,0,Search_Ads
1ca48b1c8d82f41b,7,49,1,0,TV_Commercial
ef6a2260367adb4d,8,85,4,0,Email_Promotion
a91f01e4a32aabd9,8,65,3,2,Online_Display
99be0bb8303fcfc8,7,76,0,0,TV_Commercial
a2a924830035d33e,7,44,2,0,TV_Commercial
1a1b5f0de831e9c0,6,54,2,0,Email_Promotion
2f38d3ce47bf1b04,5,33,0,0,Email_Promotion
3c7c9e5df9f303cc,6,32,1,0,Online_Display
cdce7ad90bf8fa74,8,58,2,1,Referral_Program
f279f262f81b7b22,5,34,1,0,Referral_Program
a71a68d06cbf9d99,8,69,2,0,Online_Display
70c3213c0fda0e86,8,65,1,0,Email_Promotion
62629b0943cbbb8e,6,52,2,0,Social_Media
00d970bc25466287,4,27,0,0,Direct_Mail
2944a5e2396dde8d,5,33,1,0,Search_Ads
e12ed4b439dac7f5,4,29,1,0,Referral_Program
46a11c89a1b05db4,8,62,2,1,Email_Promotion
4ecbd051c4d76828,8,78,3,0,Direct_Mail
47b592c96c766e52,8,70,0,0,Search_Ads
b5819b7c3cb7a2b6,6,47,1,0,Email_Promotion
40bec61bcfae8ee7,5,42,1,0,Online_Display
c00db17827f0909b,4,31,0,0,SMS_Offer
92c9fbd5f4bd2e4d,4,24,0,0,SMS_Offer
f4f38e691db1d581,7,60,1,0,SMS_Offer
ef2795719735c731,4,6,0,0,TV_Commercial
63fbd554e95b5108,6,53,2,0,TV_Commercial
cdb4833773cdbeca,5,44,0,0,Email_Promotion
8a638fc95b928e7b,8,75,0,0,Online_Display
f7c89c5db06151b1,8,64,1,0,TV_Commercial
0761b359c9d501da,7,42,3,0,Email_Promotion
5b97bb96067dd640,7,57,5,1,SMS_Offer
242d09c18c116766,8,63,2,0,Social_Media
547993df0c3d14ea,3,15,0,0,Referral_Program
95738461382454a3,4,39,1,1,Search_Ads
130b50cf792478ec,3,15,1,0,Direct_Mail
ced744a2072e71e8,8,75,2,1,TV_Commercial
3570c42ceb690b2e,4,32,1,0,TV_Commercial
5e864d30c77072b0,6,38,2,0,SMS_Offer
2c3d5a0ba1b1c8bd,3,18,1,0,Search_Ads
ad19628f1762742f,6,62,1,0,TV_Commercial
2be82c4c8251bbb4,8,65,4,1,Online_Display
bef5d1b116345919,7,68,1,0,Online_Display
e18644a6a301259f,8,63,1,0,Email_Promotion
7b344412a8781660,8,54,1,0,Referral_Program
32e4b25e54ae24bb,5,43,1,0,Direct_Mail
1ff7ba41d0681fe9,6,45,0,0,Online_Display
e5054e59efe3be9e,5,51,0,0,Email_Promotion
326ee3df402856e3,7,51,0,0,TV_Commercial
6171c560af865a34,6,41,2,1,Referral_Program
d309d3a60fc61c07,8,61,1,0,Social_Media
491f1db1a8062fec,6,57,2,0,SMS_Offer
310a08aeb6b63f02,8,63,2,0,Search_Ads
19e5ce1e1c2f316b,8,69,3,0,Email_Promotion
603ff9c9f79a60fc,5,45,1,0,Search_Ads
e7528d5de5839081,8,70,1,0,Social_Media
29ac01dc5e63e076,4,19,0,0,SMS_Offer
2f3c9ff130c4532c,6,46,1,0,Direct_Mail
f18ee9ec21f82cb6,8,57,4,1,TV_Commercial
612adf11b70420ca,8,80,2,1,Email_Promotion
74e3a452f5f2d26e,4,40,3,1,TV_Commercial
89ba23d291639b78,2,23,1,0,Online_Display
7dab0d4fbe89c24e,6,55,2,1,Email_Promotion
a29ca8b15c21c596,7,57,1,0,SMS_Offer
fbf8c137a173cb3a,8,74,2,0,Social_Media
290e180cf0d4845b,5,46,0,0,Email_Promotion
fc235fe0cf1da103,5,57,0,0,TV_Commercial
0476915173df9fcb,2,21,0,0,Online_Display
e1222cd72fa75db6,8,63,1,0,Email_Promotion
d8fd71737d673896,7,48,0,0,SMS_Offer
c17a9de1ff2e5623,6,46,0,0,TV_Commercial
3ad82d8a9c66959f,6,66,1,0,Referral_Program
a6e2516f5b946c7d,2,15,0,0,Online_Display
fe33b74a6c2d1122,1,1,0,0,TV_Commercial
b060417087ca7e73,5,33,1,0,Email_Promotion
45434f0697ca343d,7,50,0,0,Email_Promotion
2b9679958a4fa64b,4,25,0,0,Direct_Mail
7145fb295d38ff6f,8,69,3,0,Social_Media
9b073de29c41ab25,6,42,2,1,SMS_Offer
41e12be2fa616f10,4,37,1,0,Email_Promotion
c64eaa5174e76666,8,63,2,0,Online_Display
173e6aca88339800,8,76,4,1,SMS_Offer
b84186719763564a,8,55,0,0,Email_Promotion
aa33cab045b91ede,8,77,2,0,Social_Media
3db528351799bc73,6,41,2,1,Email_Promotion
82a271152d5f7211,2,10,0,0,SMS_Offer
33cd873dd886318e,6,47,0,0,Email_Promotion
2e3742d412b39446,6,38,1,0,Search_Ads
143b990af15545a7,5,56,3,0,Search_Ads
5cf88443de972925,3,16,0,0,Social_Media
e39b0da5ef5a4c98,8,73,1,0,Referral_Program
bae2759086b44fc6,4,21,1,0,Referral_Program
cf12c6f811cf0eb7,6,43,1,0,Search_Ads
0ee8f991d54f0711,4,27,1,1,TV_Commercial
a3aa4364ebd1825f,8,74,3,1,TV_Commercial
bd8828c3a59a0a54,6,36,0,0,Email_Promotion
d0f967f108b1ec9f,7,62,3,0,Social_Media
33bd5db19141ae09,8,69,2,0,Email_Promotion
e58743f1420f3765,4,23,0,0,Search_Ads
f0bb469415483bb3,6,54,0,0,Referral_Program
87a5fd6b07102066,7,65,0,0,Email_Promotion
75d6d732ecf83020,3,27,0,0,TV_Commercial
88cbd8fb7ec922e0,3,40,1,0,Social_Media
ed8089c94b7e727f,3,24,0,0,Referral_Program
c6f02611057373a9,5,33,0,0,Social_Media
baf4d82f0c1326ad,3,6,0,0,TV_Commercial
184ad35e934208bf,3,25,1,0,Email_Promotion
1d5cffe01e6f2156,8,61,7,1,Email_Promotion
ad452382bb462ba5,5,41,0,0,Referral_Program
01192748351c42c7,5,27,0,0,SMS_Offer
ecd93db9e65424a0,3,44,2,1,Online_Display
adac619474a88eb1,4,13,0,0,Email_Promotion
a7e897e623877b59,6,64,2,1,Online_Display
55c2860da9503419,8,58,2,0,TV_Commercial
d68d02d15c1ef4e0,8,72,4,0,TV_Commercial
f0984ab74585b15f,8,57,2,0,Social_Media
1737c5c6427926bf,3,22,0,0,Search_Ads
62217ec78dfa9d4f,8,66,0,0,Referral_Program
b8c7c51e3278d791,8,59,3,0,Social_Media
fbd2cd99b2869f3e,3,24,1,0,Search_Ads
