customer_id,age,gender,city,annual_income,tenure_months,join_date
3fc427617f1bed8c,30,Female,Chicago,26535,4,2024-06-02
9dd25f46d22bee8a,63,Male,San Antonio,56994,25,2022-09-11
3676849382567047,41,Male,Phoenix,48891,36,2021-10-16
80737f2a49106abd,43,Female,San Diego,24418,1,2024-08-31
113c38deb1724a27,70,Female,New York,81371,46,2020-12-20
0922617ac1d185bc,46,Other,New York,48823,13,2023-09-06
6eec0f3f40514654,55,Female,San Antonio,63534,3,2024-07-02
eeb87db85d22abd3,18,Male,New York,34981,14,2023-08-07
af265d2f26df85c1,25,Female,Philadelphia,30347,8,2024-02-03
c971b9bc05833953,45,Female,Chicago,67160,14,2023-08-07
e10c79f34d39abf9,39,Male,Dallas,40524,2,2024-08-01
3f5ad9c85d3d4795,58,Male,New York,80185,1,2024-08-31
e5d23b5cfbdcc35b,61,Other,Phoenix,64205,7,2024-03-04
a173830f02cc718c,29,Female,San Jose,34757,14,2023-08-07
fc710643c5302913,48,Male,San Jose,78405,60,2019-10-27
c4993d3ecc061da6,61,Male,New York,107504,42,2021-04-19
75a7d4011a7a86b1,24,Male,New York,75659,25,2022-09-11
bb17a43f07ac34ca,18,Other,San Jose,38400,33,2022-01-14
3745578c7b5d8c2c,25,Female,San Antonio,45815,4,2024-06-02
31d6a1d3451ecca7,54,Female,New York,77790,3,2024-07-02
1b41893b63daccd5,31,Male,New York,38728,8,2024-02-03
d1760298a76130c2,39,Male,Los Angeles,50732,13,2023-09-06
4071cead1e20f5e1,40,Female,Philadelphia,59393,30,2022-04-14
27047cf680eaa9da,47,Female,New York,88330,3,2024-07-02
eaf771b912d1a063,45,Female,Houston,77897,31,2022-03-15
729580b6563ae0ee,54,Female,Philadelphia,74051,9,2024-01-04
56cbf26e911a695f,36,Female,Houston,60317,17,2023-05-09
98a3e5fad030d96b,56,Male,New York,107892,13,2023-09-06
7f0844677675a9ce,29,Female,San Diego,34443,24,2022-10-11
51fa351bb8de9942,54,Female,Chicago,61504,4,2024-06-02
c648349df2ea6b7f,43,Male,New York,80870,9,2024-01-04
e953de1d7cb05d5d,65,Male,Phoenix,69657,29,2022-05-14
076e37d7becb0adc,73,Male,Philadelphia,85826,43,2021-03-20
20ca04698dd8397a,36,Male,Phoenix,32035,9,2024-01-04
84f4ab731a5f5c1e,38,Male,Houston,48335,3,2024-07-02
5980da6d831d2fd1,32,Other,Philadelphia,58131,22,2022-12-10
67a9bb8d6a19e09c,28,Female,New York,39634,60,2019-10-27
f3ab98815836b1b6,39,Male,San Antonio,40364,25,2022-09-11
fb4ad2f82d76a271,31,Female,San Jose,69878,5,2024-05-03
14be2ca4de5ffd72,32,Male,Phoenix,35152,25,2022-09-11
7b2cfe8e1c5c1f74,46,Female,Los Angeles,49014,44,2021-02-18
89d89c251679ec62,47,Male,Phoenix,31109,12,2023-10-06
41e580ce05ad8c2c,18,Female,New York,43688,1,2024-08-31
7f19c32ec59cefe4,60,Female,Chicago,78678,38,2021-08-17
521ee569340e37a9,71,Male,New York,99629,25,2022-09-11
d2640463844a149c,18,Other,Dallas,20000,60,2019-10-27
958ccb7ad28dec63,37,Male,Los Angeles,67331,17,2023-05-09
a7aab06435f661a2,27,Male,Houston,32294,30,2022-04-14
7619844e96071024,40,Male,San Diego,44170,2,2024-08-01
e5962ddadb6b2159,60,Male,Houston,42743,35,2021-11-15
30ef4e2cb706a0ee,42,Female,Los Angeles,74969,1,2024-08-31
81dd93c4f1bdc61e,40,Female,New York,70199,60,2019-10-27
1e417290c7f40e5a,25,Male,San Antonio,36549,5,2024-05-03
29934a4fd5471812,54,Female,Chicago,64200,9,2024-01-04
f54a076b54a7f474,27,Female,New York,63574,30,2022-04-14
39ffea9917404a05,45,Male,Phoenix,73874,1,2024-08-31
8fea6eb9b184d34c,18,Male,New York,20000,60,2019-10-27
45919dfa375e3a48,23,Female,Chicago,68045,1,2024-08-31
7261ebf106702031,42,Female,San Diego,52518,16,2023-06-08
78ed3423a47ec5b6,31,Male,San Jose,58978,7,2024-03-04
94892c1c4475eb18,59,Female,Philadelphia,48635,59,2019-11-26
704e31a36ca9a250,57,Female,Chicago,88032,13,2023-09-06
0577251fcab9dac3,34,Male,Dallas,49620,14,2023-08-07
db70e9e6537799a2,67,Female,New York,87398,2,2024-08-01
f1a695703e529200,49,Female,San Antonio,26882,14,2023-08-07
f49c9c0e41d8eb96,50,Male,Los Angeles,76198,29,2022-05-14
092c504509d979c7,61,Male,New York,109610,20,2023-02-08
fb3770514ae55f3e,57,Female,New York,67106,20,2023-02-08
4030e7839b92ec1b,34,Male,New York,38096,60,2019-10-27
f0630b12b5d3b7f6,36,Male,Philadelphia,61917,8,2024-02-03
90307ca568c1fa2d,37,Female,Chicago,50028,4,2024-06-02
820b4b8c8cc1c332,30,Male,Phoenix,37979,1,2024-08-31
9f3fc3c9feee8ed1,43,Male,Phoenix,57307,11,2023-11-05
6b0b90d234880309,54,Male,New York,81328,12,2023-10-06
dbaca57a25530481,67,Male,Phoenix,75121,10,2023-12-05
d0547e29c97396d4,18,Male,New York,20000,3,2024-07-02
8a4b1de4fbdc0181,39,Male,Phoenix,54209,8,2024-02-03
1f155d6aba3acf59,46,Male,Houston,45301,1,2024-08-31
439d0f7b810a5864,44,Male,Houston,59599,14,2023-08-07
b5803431529e1f98,48,Male,New York,57356,42,2021-04-19
b95d70727f04139b,48,Male,Houston,81606,24,2022-10-11
be417e98c7546fd4,55,Male,Phoenix,63661,5,2024-05-03
deb58a3694e80ca6,76,Male,New York,109832,39,2021-07-18
3091907cf89378f5,32,Female,New York,37530,36,2021-10-16
ffc0b4f648e7fd12,45,Male,Philadelphia,61434,18,2023-04-09
09b3f76e60254876,56,Female,New York,82082,5,2024-05-03
f2037c386678f454,30,Female,Chicago,65440,5,2024-05-03
1f3032fa8ca28d30,75,Male,Los Angeles,88308,6,2024-04-03
210aaefd98fc5f4c,41,Female,San Jose,96450,10,2023-12-05
7d83f963c66959d9,29,Female,Houston,44910,47,2020-11-20
e9ab46ab5d21cf71,45,Male,San Antonio,36889,60,2019-10-27
a521c1b9d7dec416,35,Other,New York,33497,34,2021-12-15
f72b077f6e10dc40,46,Female,San Antonio,38808,24,2022-10-11
bced7af29f572fac,34,Female,New York,60639,6,2024-04-03
24eafc1bacc2e1bb,52,Female,Philadelphia,60287,7,2024-03-04
ef494bd0dd8d5eb8,50,Male,San Antonio,45064,35,2021-11-15
9c23c59d0678e4e3,35,Male,New York,74273,7,2024-03-04
d42de0f78f76b1c6,49,Female,Chicago,64966,22,2022-12-10
a36a7455842cfa10,61,Male,San Antonio,42851,59,2019-11-26
954c0fac32bd18ad,33,Other,New York,49543,28,2022-06-13
37454d63e9f44054,44,Female,Philadelphia,65920,22,2022-12-10
d15cab1359282c9f,18,Female,Los Angeles,27450,42,2021-04-19
32ffcd0e9c9d5ed0,47,Female,Houston,47197,13,2023-09-06
f34bbf5818199754,39,Male,Houston,44541,2,2024-08-01
ebd7590ceb9d0740,18,Other,San Jose,20000,5,2024-05-03
1ccf0f92dd1f0f1a,27,Male,New York,27900,2,2024-08-01
49a59836333b2437,62,Female,New York,59056,7,2024-03-04
618fed287fb56ae2,56,Female,Los Angeles,46975,32,2022-02-13
72528c9cff7ac326,44,Female,Los Angeles,43501,13,2023-09-06
f6943be9943a553a,59,Male,New York,97516,27,2022-07-13
0f1b05bfa57e8d31,18,Female,New York,20000,15,2023-07-08
043becd204e1b0a1,19,Female,San Antonio,31885,39,2021-07-18
096db682baf7aa5e,42,Male,New York,61905,22,2022-12-10
c3eeac812ec08587,42,Other,Houston,45266,60,2019-10-27
0cb5121064fbb2a0,46,Female,New York,27150,35,2021-11-15
1cd68595936b0f54,22,Female,Chicago,45268,30,2022-04-14
ab093abd3e73dedc,42,Female,Chicago,58840,15,2023-07-08
49a4fb3b473d53a2,48,Female,Philadelphia,58857,33,2022-01-14
e41e9e966342d825,50,Male,San Diego,69496,60,2019-10-27
ea7afd023e8e7978,44,Male,Philadelphia,60918,8,2024-02-03
2e526f4c9ca707fb,67,Male,Philadelphia,50962,6,2024-04-03
0addfa227e027ae4,53,Female,San Antonio,57971,58,2019-12-26
1015795c55beba35,32,Male,New York,70404,32,2022-02-13
ea2226d7671e5b68,27,Male,New York,38497,14,2023-08-07
0a2491c2877aafa5,39,Male,Los Angeles,62514,26,2022-08-12
7b332dafd840fbda,38,Female,New York,77486,3,2024-07-02
8f65c98e6402c461,59,Male,New York,97903,23,2022-11-10
aa907d7ee63dd034,43,Male,San Diego,59978,52,2020-06-23
19a7c015166d09dc,52,Male,Phoenix,53919,12,2023-10-06
611fa81b1ac3bbb7,35,Female,New York,48562,15,2023-07-08
80defd312e74e540,66,Male,Houston,77318,41,2021-05-19
7fa4e3f4b906d263,23,Male,Chicago,36035,1,2024-08-31
4c343dda62756e7c,45,Female,Los Angeles,98232,4,2024-06-02
1070b99be3031833,18,Female,San Diego,36340,28,2022-06-13
4cd7b0379a59b75b,32,Other,New York,48522,24,2022-10-11
67878aea6cd208a0,59,Female,New York,84954,20,2023-02-08
c7eac91402c90950,49,Male,New York,88933,47,2020-11-20
9902044d0a10e854,44,Male,New York,42647,20,2023-02-08
682d1e39b0d51444,63,Male,Houston,55480,13,2023-09-06
37e3654c331146a2,63,Male,Dallas,53745,50,2020-08-22
f3d5e02bb12e0857,45,Female,Houston,49808,13,2023-09-06
aad496ea61c3e117,38,Male,Chicago,20114,4,2024-06-02
67d699481a708fe5,25,Female,San Diego,32760,1,2024-08-31
1ca53f301c5f4a1f,18,Male,Los Angeles,50797,22,2022-12-10
5380e16d65d4280e,50,Male,Dallas,46542,21,2023-01-09
28baf77acbfa1838,52,Male,Houston,44291,34,2021-12-15
5867b584cefa471f,46,Male,New York,57768,16,2023-06-08
d7803c649fccb2a3,39,Male,New York,64295,54,2020-04-24
13f4cf0bf5b306f0,39,Male,Dallas,40356,60,2019-10-27
6a23e2df602c29c2,25,Female,San Antonio,21475,9,2024-01-04
b33d614b10c59359,38,Female,Phoenix,51911,49,2020-09-21
3686ecbc522cf702,80,Male,Chicago,93936,60,2019-10-27
4d5cea65312f6ea5,18,Female,Chicago,35919,20,2023-02-08
b24c6bf3c11ac68e,41,Female,San Diego,67303,51,2020-07-23
982694e26da742d1,36,Male,Philadelphia,37766,29,2022-05-14
cdb113fbc2878dd1,41,Female,New York,62583,17,2023-05-09
2d3fb5bce4a6d715,65,Male,San Diego,99560,9,2024-01-04
ff2e1754b8c6dec4,50,Female,Houston,34402,4,2024-06-02
673b031620f64f71,45,Male,Los Angeles,35865,37,2021-09-16
e4d51288de47f62d,32,Female,New York,78401,11,2023-11-05
070c887042edf82b,38,Female,New York,65543,41,2021-05-19
324b74ee9df6af78,25,Female,San Jose,44581,55,2020-03-25
034c1f9489e306d1,33,Male,Los Angeles,20000,1,2024-08-31
651c28e9998961a0,54,Female,San Antonio,52496,9,2024-01-04
1e7e5fb670226404,27,Female,New York,32599,24,2022-10-11
b44fd201db966267,24,Male,New York,74929,1,2024-08-31
145e11587e0c7557,40,Male,Dallas,20000,26,2022-08-12
c2ad2a1996ad5dd1,43,Female,Dallas,64905,18,2023-04-09
2aadccff2ab925db,31,Male,Los Angeles,23169,27,2022-07-13
fcb6be157cb6f4b5,36,Female,New York,82236,50,2020-08-22
5610f26dcc8c8f98,65,Male,Philadelphia,97770,13,2023-09-06
962241348fcef39e,55,Female,Dallas,73354,35,2021-11-15
26556bcfa5f56752,49,Male,Los Angeles,68416,3,2024-07-02
20def1d40c2361c3,21,Male,Houston,32485,16,2023-06-08
10752923a6a1b0bd,29,Female,New York,44580,1,2024-08-31
9034b733dc3ec47b,53,Other,New York,87287,8,2024-02-03
1fd69c1ba75be587,44,Female,New York,75283,43,2021-03-20
e40567a2323cc879,42,Male,New York,73844,1,2024-08-31
e627cfeb2582e2ce,45,Male,New York,116525,14,2023-08-07
b34cc1f22663d6fa,22,Male,Dallas,32694,1,2024-08-31
ca1340cacd89286a,46,Other,Los Angeles,63781,14,2023-08-07
c92d191686a6b59b,56,Female,New York,102075,2,2024-08-01
91722c5b5c13e0fe,35,Female,San Jose,116938,60,2019-10-27
cc242087cf5baa8b,39,Female,New York,43156,8,2024-02-03
0685312f9caeb71c,50,Male,New York,67389,39,2021-07-18
9d48c3dcd5c42656,28,Female,Houston,50299,24,2022-10-11
d8cd610f417dd68a,30,Male,Chicago,35941,41,2021-05-19
9632657a3d722ed5,58,Male,New York,69308,1,2024-08-31
f87aa4757072b9fb,30,Male,Los Angeles,56788,52,2020-06-23
536a3c4e5d11a543,18,Female,San Antonio,20000,44,2021-02-18
858cf81004072fb2,26,Female,New York,62604,10,2023-12-05
04a521c24055c024,66,Female,New York,123757,13,2023-09-06
e18b8c9f6a1e7b87,57,Male,New York,77199,22,2022-12-10
b887851a67231a94,18,Male,New York,20000,54,2020-04-24
1e952b6a60425070,30,Male,New York,38247,1,2024-08-31
362ed8e04fd64aaf,47,Male,San Diego,68585,6,2024-04-03
9f2afc96df421760,56,Male,New York,63624,15,2023-07-08
9549f27eb6f5ec8a,54,Male,Houston,57411,2,2024-08-01
1b04e6d7fcfe3718,48,Other,Philadelphia,69564,14,2023-08-07
1e8ee295af5758db,30,Male,Los Angeles,63399,3,2024-07-02
31353e5293b1afdf,34,Male,San Antonio,32324,16,2023-06-08
6099863e4ca40008,59,Female,Dallas,99793,9,2024-01-04
e777bf7215f5745b,22,Male,San Diego,20000,60,2019-10-27
869d1fb3a0e83b6c,46,Male,New York,79707,1,2024-08-31
58fea645cb6302ee,41,Male,New York,89964,1,2024-08-31
ca3d245d5d1c7073,41,Female,Los Angeles,92980,7,2024-03-04
24b72bc864b6cbc0,35,Male,San Diego,47015,21,2023-01-09
3a1e0c00116a277c,29,Female,Dallas,78290,5,2024-05-03
949569abba54196b,55,Female,Houston,29038,1,2024-08-31
3de15a0a53c317f9,29,Female,Chicago,52872,60,2019-10-27
4900ee896befe0c1,68,Male,Los Angeles,60063,31,2022-03-15
ddcdf29023a8752d,22,Female,New York,41927,41,2021-05-19
d31948cb339b4106,68,Male,Houston,52919,60,2019-10-27
e3dcd46a9a3e7a11,74,Male,Houston,67475,8,2024-02-03
8c4f84d9afe7b3a2,55,Male,Houston,60367,6,2024-04-03
2b6b2bcf2af5d9db,45,Female,San Antonio,40070,25,2022-09-11
5fdc1a31b3f2a5fa,37,Female,San Jose,48580,6,2024-04-03
996007d5cd8e7f9f,35,Female,San Antonio,40212,7,2024-03-04
30e5d30f37037160,40,Male,San Antonio,42180,12,2023-10-06
a410fd87192cbaed,41,Female,San Diego,72906,2,2024-08-01
05ec1d4e3ccce05a,45,Female,San Diego,45890,6,2024-04-03
2aff6951718c5f1b,18,Male,New York,20000,43,2021-03-20
e6612ded2629898c,52,Female,San Antonio,44358,25,2022-09-11
6b45a263ac6b0a35,18,Female,New York,51627,11,2023-11-05
ad690a4477d06d67,60,Female,Phoenix,91683,60,2019-10-27
9f787cba3d90677d,50,Male,Houston,47995,51,2020-07-23
5a6f8bc3aef28c9f,25,Female,New York,20000,10,2023-12-05
7b5ddf25581833ad,30,Other,Chicago,60636,17,2023-05-09
85d2c329e34adc0f,18,Male,Houston,42690,26,2022-08-12
41fec57bf779f7dd,26,Male,Los Angeles,31640,18,2023-04-09
462721cdc70ec22e,26,Male,San Diego,38404,49,2020-09-21
6c254421d233d934,22,Female,Philadelphia,37693,33,2022-01-14
8c880b97500ff140,52,Male,Chicago,80241,4,2024-06-02
8857159b8fcf85dc,18,Female,Los Angeles,25738,15,2023-07-08
221a6dee1a8fcd33,39,Male,New York,83449,49,2020-09-21
03b8cbea7a7cb1f8,36,Male,New York,48654,26,2022-08-12
a47edd762e3ec536,46,Male,Chicago,35610,23,2022-11-10
f8fcd79c30d7fd4b,41,Female,New York,68112,11,2023-11-05
ee5a51bc44fb0244,18,Other,Los Angeles,45545,5,2024-05-03
735f1b013f16b805,38,Male,San Jose,49959,20,2023-02-08
4b07d291b63872b6,32,Male,New York,74916,9,2024-01-04
a30cadb3ab03a952,37,Male,New York,48640,43,2021-03-20
979cd43c62b109c2,48,Female,Philadelphia,51393,45,2021-01-19
b31c372df30bba86,21,Female,Los Angeles,30709,6,2024-04-03
e80c7ac87359f7e5,53,Male,Phoenix,57519,25,2022-09-11
d555d62bec02fb74,24,Female,New York,20000,2,2024-08-01
aff9f4dcee73d0b5,18,Male,Philadelphia,20000,32,2022-02-13
19125d77b4eb9344,20,Male,Chicago,40223,60,2019-10-27
174c7696b3bf21ae,18,Female,San Diego,20000,57,2020-01-25
2bc9cd2e4525190b,54,Male,Los Angeles,46041,11,2023-11-05
f0a5922deeb61d21,50,Male,Phoenix,55850,3,2024-07-02
103efb376a63a9c1,52,Male,New York,60000,16,2023-06-08
672446fbf3dc8820,49,Male,New York,85601,31,2022-03-15
213ae75bf8b4a602,24,Female,Phoenix,40740,15,2023-07-08
c4f44cb6ef45be8b,18,Male,Dallas,42001,18,2023-04-09
b6a6d00229a99219,25,Male,Phoenix,20000,25,2022-09-11
016e0edab5edd9ba,45,Other,New York,55267,13,2023-09-06
340a2f1d689f3502,57,Male,Los Angeles,80853,19,2023-03-10
f22772c2bb90db19,27,Male,San Diego,58480,33,2022-01-14
a91997924f1d61d3,59,Male,Phoenix,21610,50,2020-08-22
65042a96fe64e989,27,Male,New York,38935,30,2022-04-14
f2960d045bc9bc95,51,Female,Los Angeles,61217,19,2023-03-10
c9a60191c7dba3d7,18,Female,New York,46338,28,2022-06-13
86e15e3f945f8141,50,Female,New York,79869,4,2024-06-02
e2722527c7d9e649,44,Female,Los Angeles,68482,14,2023-08-07
061596e836cc1a10,23,Female,New York,27653,18,2023-04-09
46f0aa58079c75d6,41,Male,Dallas,71846,1,2024-08-31
8ea21ba3849f2811,34,Female,Chicago,56698,3,2024-07-02
664bacf449cb3f09,52,Male,New York,23013,8,2024-02-03
a2d6ffe735dc7e97,35,Female,Chicago,40466,50,2020-08-22
eb2c00f42ef47e36,24,Male,Phoenix,43474,37,2021-09-16
457ecfb186a14971,37,Male,New York,71690,30,2022-04-14
9c7cb4c38f25eac2,50,Female,Houston,74973,60,2019-10-27
95707d301972185a,51,Female,New York,98578,1,2024-08-31
33a17c3220a75474,45,Male,Chicago,40557,6,2024-04-03
623bbb12bbc224ef,51,Other,Los Angeles,77608,1,2024-08-31
080e102b9888618b,60,Female,Houston,63776,1,2024-08-31
b18e508a043c2ff8,46,Male,Dallas,51326,24,2022-10-11
c28bef0dc0ef0dda,50,Male,Los Angeles,72501,19,2023-03-10
20a23481317a53fd,47,Male,San Antonio,54716,60,2019-10-27
e18affc78b89dbdb,20,Male,Philadelphia,35812,9,2024-01-04
37b6c03ef193a907,41,Male,Los Angeles,45913,14,2023-08-07
793371dcb09678d0,39,Female,Chicago,27273,22,2022-12-10
2a5a7f78c12b570e,54,Male,Chicago,71575,60,2019-10-27
9c83363d26302cd7,47,Male,New York,67956,10,2023-12-05
d00ffe4a29de2d82,33,Female,San Diego,33307,38,2021-08-17
e14561228bcb8a11,33,Male,Los Angeles,34813,32,2022-02-13
14265b626370a9ab,32,Male,New York,99401,10,2023-12-05
3727593095fed974,59,Female,Houston,66032,16,2023-06-08
a26b71ad6094edff,18,Male,Los Angeles,58311,31,2022-03-15
f30184c557668770,45,Male,New York,106914,8,2024-02-03
4bf99369bcb91c21,50,Male,Los Angeles,61408,14,2023-08-07
6ee59eeaad8b3800,40,Female,New York,75137,4,2024-06-02
f5486ef68f75b852,46,Male,San Antonio,20822,41,2021-05-19
a42941ed6548177e,45,Female,Chicago,74501,22,2022-12-10
5e0c0aac57959935,36,Female,New York,56252,26,2022-08-12
9f58f05d68507793,42,Male,Los Angeles,83396,9,2024-01-04
9131c32f1ab850d7,51,Male,New York,70230,5,2024-05-03
7ab8daedfa250c1e,19,Male,San Antonio,61099,12,2023-10-06
aea2bf298be2f885,34,Female,San Diego,27138,25,2022-09-11
9ea4b97838a949a0,69,Other,New York,87820,60,2019-10-27
53163d09e9122531,38,Male,Chicago,66720,1,2024-08-31
8a9c1af11e39651d,19,Male,Los Angeles,20000,43,2021-03-20
420804e9f08b971d,53,Male,Los Angeles,99390,2,2024-08-01
0d91b75fedf1aa76,59,Male,Los Angeles,53234,19,2023-03-10
b62bc9392dfd524f,35,Male,New York,30895,22,2022-12-10
91c1b6e7fc1922fa,58,Male,Los Angeles,65118,3,2024-07-02
6d038c25afdce346,72,Female,New York,88382,24,2022-10-11
f5d214c85b796d3a,51,Male,Los Angeles,58687,3,2024-07-02
002af52045d77c43,31,Female,Phoenix,24757,38,2021-08-17
f94335908d5a7030,32,Male,Chicago,40838,8,2024-02-03
d276a27265b492f0,50,Female,San Jose,76147,12,2023-10-06
694bafaf05d48774,58,Male,New York,57350,1,2024-08-31
725d5dcfc5a91682,54,Female,Philadelphia,68686,12,2023-10-06
38886a8fd2a292bb,45,Male,Los Angeles,56832,21,2023-01-09
0eb0131518d877a6,65,Male,New York,102994,4,2024-06-02
1963d47ff82d94c3,42,Male,Philadelphia,29359,21,2023-01-09
1c8dfb238a5757ed,45,Male,New York,84070,24,2022-10-11
f424addb1ae278fa,52,Male,New York,71761,15,2023-07-08
ff83f29dee15b1e3,52,Female,New York,55010,6,2024-04-03
e80c7a92fd7e6e44,41,Female,Chicago,21825,13,2023-09-06
3383e33b1fc65a89,26,Female,New York,50940,26,2022-08-12
17f7cf3f31873c26,20,Male,San Diego,48806,1,2024-08-31
a93192018550915b,18,Female,New York,31519,11,2023-11-05
30a9e1ba467e2ea0,59,Other,New York,90508,25,2022-09-11
222ef7a3ec181ef1,28,Male,New York,54903,10,2023-12-05
aece274a7a378e92,18,Female,New York,48871,51,2020-07-23
bb45a641a37794aa,54,Male,Houston,87998,1,2024-08-31
9723916c0c3abea7,36,Female,Houston,44806,34,2021-12-15
d318fd73ffed0ab6,50,Female,Houston,57851,60,2019-10-27
dee879dfd152b09d,42,Female,Los Angeles,77666,11,2023-11-05
705abd65b5b5d620,18,Male,Los Angeles,42221,11,2023-11-05
fc9bee5ae8986e88,29,Female,New York,74085,1,2024-08-31
01e79b67995149f5,57,Female,Phoenix,81895,33,2022-01-14
f4aff92b5f72efb7,72,Male,Houston,73423,1,2024-08-31
e21935bbbed81556,60,Male,Chicago,83282,1,2024-08-31
5138d6c6eee2b9d5,46,Male,Chicago,52710,1,2024-08-31
0a4cb6302863dafb,37,Female,New York,67711,11,2023-11-05
5977ebf2266cd92d,46,Other,New York,79687,55,2020-03-25
15cfb955df1cce80,46,Female,Chicago,60260,16,2023-06-08
ac1aaa92fc5d1f53,67,Other,Phoenix,62706,27,2022-07-13
9a39b46ecd66f6ce,26,Male,Philadelphia,58547,1,2024-08-31
8ee58004f4d8a2be,47,Male,Chicago,20000,60,2019-10-27
310f39928e50fc67,53,Other,Los Angeles,65042,4,2024-06-02
0c48c887024debe7,40,Male,New York,61741,32,2022-02-13
e8a0bf5d3cc15bea,58,Female,New York,73882,9,2024-01-04
16b002e968da3451,49,Female,New York,53544,28,2022-06-13
1ca29a54d36a2d48,30,Female,Los Angeles,53230,11,2023-11-05
757a0ff5538bac7d,18,Female,Philadelphia,20000,15,2023-07-08
b8d9022fa5b6b2a4,41,Female,New York,57680,7,2024-03-04
1f27c52338813d08,37,Female,Phoenix,42483,6,2024-04-03
c42e3de46ec393b2,31,Male,New York,59074,1,2024-08-31
3e7e07b9a00f9cf9,30,Female,New York,44437,17,2023-05-09
ec5a675aab22b8a8,40,Female,San Antonio,20000,30,2022-04-14
684e4fd91c205126,41,Male,San Diego,55144,60,2019-10-27
b0130566121c43d9,23,Female,New York,43330,16,2023-06-08
0d9d94b392ddeadb,49,Female,Los Angeles,78776,5,2024-05-03
3dee8639545db2ad,27,Female,New York,23694,39,2021-07-18
fd7d18588ae55944,40,Male,Chicago,80066,45,2021-01-19
25d19daaac22ceda,60,Female,San Diego,55175,4,2024-06-02
bfe84d6d84e0bca0,40,Female,Chicago,63577,15,2023-07-08
4685dbc07ee3dde8,38,Female,Chicago,42182,51,2020-07-23
bb08f33c0fe373a0,37,Male,Philadelphia,81533,12,2023-10-06
5191eb2f0c5fcf12,62,Female,New York,78747,29,2022-05-14
bb20b024022b9dd2,37,Female,Los Angeles,62068,40,2021-06-18
47aae3243219bb6d,44,Female,New York,115684,1,2024-08-31
eacb27a07c432bc6,41,Female,Philadelphia,57057,30,2022-04-14
519b4b33e442a62e,54,Female,San Diego,55598,2,2024-08-01
e38fa316d344d1bb,28,Male,Los Angeles,39893,60,2019-10-27
9183361bae78a1a4,33,Female,Dallas,76344,21,2023-01-09
bf5ccd122e5ce3c4,27,Male,San Jose,24572,10,2023-12-05
e541ea8447fb5238,25,Male,San Jose,26847,2,2024-08-01
f860dcba30e44ed5,25,Male,New York,53341,23,2022-11-10
1dbf904a1c0326ee,45,Female,New York,28358,8,2024-02-03
5c3cc5d50d914f7b,38,Female,Houston,61963,33,2022-01-14
88522265899424ba,76,Female,Los Angeles,94943,9,2024-01-04
b388b71abc2635bf,66,Male,New York,70163,49,2020-09-21
489ff284017320e9,43,Female,Los Angeles,46529,13,2023-09-06
c2afb217ce7deb8f,51,Female,Houston,50536,35,2021-11-15
8a30f74dc995efb7,56,Female,New York,85751,42,2021-04-19
3b351eaf9babc2f7,24,Female,Los Angeles,49553,45,2021-01-19
426a970fa546b8c9,80,Male,New York,84031,55,2020-03-25
9592321d166c538d,32,Female,New York,80284,29,2022-05-14
b0fbf953dc44bd25,47,Female,New York,72339,1,2024-08-31
c7296fa3206802c4,38,Female,Dallas,55869,7,2024-03-04
8c9fc4e82ba0b802,24,Other,Los Angeles,69956,18,2023-04-09
d24b663e073f2d71,26,Male,Chicago,41339,21,2023-01-09
ac33adf3bc86c5c0,58,Male,Houston,69673,7,2024-03-04
83291279c0521500,59,Male,Houston,76853,44,2021-02-18
948840677299429c,40,Female,New York,63359,5,2024-05-03
02c7d00a99a7f887,41,Female,Chicago,73822,25,2022-09-11
b3709243df83aae3,48,Male,San Antonio,39563,21,2023-01-09
65e6d3e95aa38555,59,Male,New York,95998,10,2023-12-05
845a5d8e2ef5e904,44,Male,San Diego,40280,39,2021-07-18
18edc4f4305944bc,54,Male,Houston,45202,23,2022-11-10
96df6ccdc9735316,28,Female,Houston,32372,2,2024-08-01
1acd82266e542c45,51,Female,San Antonio,35992,4,2024-06-02
d230bc53b9e992c3,24,Female,New York,37595,60,2019-10-27
bc649137c8da9d04,62,Female,Chicago,91540,22,2022-12-10
253fb91023ca2536,71,Female,San Diego,74762,26,2022-08-12
a4e8f2a171b62cfb,40,Male,Chicago,30725,39,2021-07-18
ddb3297a7bc6d37d,41,Female,Dallas,20000,9,2024-01-04
3960d1b4e44a62b8,19,Female,San Jose,46662,3,2024-07-02
4239c222cbe3c8de,33,Female,Los Angeles,49483,1,2024-08-31
b3b4092b2137f9cb,55,Male,Philadelphia,61318,15,2023-07-08
7b73a7ddab7320b2,42,Male,Houston,49676,32,2022-02-13
ec3e63e034839c19,38,Female,San Antonio,50653,56,2020-02-24
424a35db0117a66e,21,Female,Philadelphia,27483,10,2023-12-05
1ca48b1c8d82f41b,40,Male,Phoenix,48076,42,2021-04-19
ef6a2260367adb4d,24,Male,New York,63763,10,2023-12-05
a91f01e4a32aabd9,28,Male,Los Angeles,78238,13,2023-09-06
99be0bb8303fcfc8,18,Male,New York,20000,8,2024-02-03
a2a924830035d33e,33,Female,New York,36068,5,2024-05-03
1a1b5f0de831e9c0,38,Female,San Diego,37440,9,2024-01-04
2f38d3ce47bf1b04,22,Male,New York,20000,7,2024-03-04
3c7c9e5df9f303cc,54,Male,Los Angeles,67675,3,2024-07-02
cdce7ad90bf8fa74,38,Male,Los Angeles,54313,39,2021-07-18
