customer_id,plan_type,monthly_data_gb,monthly_minutes,ott_usage_hours,arpu,data_allowance_gb,minutes_allowance
796a2e25faf41995,Standard,9.35,604,4.5,45.12,10,1000
3b49a9dc86c16606,Premium,45.46,563,21.5,75.0,50,2000
76dc5fbb0bd7b486,Standard,11.46,229,72.4,67.76,10,1000
4c02018ad90dd2f8,Basic,1.99,105,18.8,25.0,2,500
f0c6f2e4e3c3377d,Premium,33.97,704,0.4,75.0,50,2000
a28846753b1ce6fb,Basic,1.41,294,22.4,32.59,2,500
430bc7ed2e4a72fc,Unlimited,253.3,4930,18.2,100.34,999,9999
3f5afe6c93aec0c6,Standard,14.89,785,3.1,102.98,10,1000
8d59a5c3735c6766,Basic,1.43,201,7.5,27.52,2,500
c812e8f648794188,Standard,3.18,658,18.9,52.56,10,1000
8130b1ef7a3197d7,Standard,7.9,323,53.6,69.0,10,1000
0d8af2dc7aa4ef35,Unlimited,877.46,5327,14.8,96.42,999,9999
521a2f85fb105c67,Standard,5.48,559,11.7,45.0,10,1000
e0ad3e7cb3be07b9,Basic,0.97,398,35.7,39.94,2,500
18d31191a2a54249,Standard,9.33,673,5.7,69.31,10,1000
82682c1b92a2b10e,Standard,2.01,139,5.4,45.0,10,1000
2e234cab48770c14,Unlimited,1248.96,6942,5.1,2611.57,999,9999
f81701d70f4fe2d0,Standard,10.46,251,21.1,67.84,10,1000
3eca0c8ba09bb748,Unlimited,591.95,7824,19.5,95.0,999,9999
76fee420ee1366ee,Standard,2.92,481,18.9,56.72,10,1000
c140f184a3afee67,Basic,1.52,257,6.9,28.51,2,500
c20c38b8d351a48b,Standard,4.87,739,19.8,45.65,10,1000
3b4fb4dda2e39497,Basic,0.96,83,26.4,35.83,2,500
8eebf2898b8e162a,Basic,0.61,228,0.5,29.54,2,500
9bf2470fd3bb0dc5,Standard,3.35,411,10.6,49.97,10,1000
6e666f7e9a6570cc,Standard,9.09,1122,67.9,45.0,10,1000
343479aa928966cf,Premium,11.29,1190,14.1,96.91,50,2000
36509e3066dddc2d,Unlimited,286.41,6915,5.4,95.0,999,9999
6011728fdded911b,Unlimited,445.19,8951,5.4,95.0,999,9999
0c0d9547b9665b25,Basic,1.05,101,4.3,25.0,2,500
8be3ff8a4f4750d4,Basic,1.14,107,0.5,31.93,2,500
55d1a0819a2b41ea,Basic,1.45,190,9.6,31.77,2,500
35e01b52f7b841dd,Premium,79.01,1408,8.9,377.19,50,2000
4cd6563f7ef41a55,Basic,1.32,165,1.8,32.38,2,500
acc643c2f9ef4f0f,Standard,20.69,489,10.9,151.86,10,1000
424b3aed0e577ddc,Standard,4.99,870,7.6,51.02,10,1000
ac844858c5ca6eb0,Standard,2.72,388,6.8,60.23,10,1000
2d79bcb000dea23b,Standard,10.21,230,6.1,47.07,10,1000
ba62599176dafe9d,Basic,1.19,482,7.7,51.01,2,500
5907e9d97737a7e8,Basic,0.47,370,0.3,29.53,2,500
2d4a277b1638592b,Premium,14.03,1070,4.5,88.95,50,2000
4816a7d37c332b2a,Standard,13.06,287,31.2,93.61,10,1000
f2c2321c21bd46f8,Standard,2.32,551,13.7,50.88,10,1000
507a2ba7b64ed1bc,Unlimited,777.57,3730,13.3,95.81,999,9999
99e33b1c77fe32ef,Premium,83.03,1134,21.7,411.67,50,2000
cffa606415ea82b7,Basic,1.4,287,15.1,45.58,2,500
a004986297850b24,Standard,7.37,518,8.0,45.0,10,1000
958216b524f12f4b,Standard,11.89,705,18.9,63.95,10,1000
86f649cfc1990c97,Unlimited,286.27,2697,6.0,95.0,999,9999
645ed785fb160f3a,Standard,14.43,849,3.2,95.3,10,1000
ae35a4a1864f8396,Unlimited,690.39,5306,48.4,117.76,999,9999
31e1739f5d766196,Standard,5.48,511,6.5,45.0,10,1000
e34a3d03a2f9c19a,Basic,2.98,250,16.6,48.52,2,500
324fb3a40840b4bd,Unlimited,361.84,4468,36.4,98.56,999,9999
7f23e4ef7c2caf7c,Basic,0.39,86,35.3,25.0,2,500
b063a22a5ca00136,Unlimited,1446.59,6625,1.2,4573.83,999,9999
f45401166893b6c4,Basic,1.2,73,0.8,48.56,2,500
686c8b56d91ba4c7,Basic,1.54,251,10.1,29.85,2,500
1999dd944f88e49f,Basic,0.9,185,15.3,25.0,2,500
b1152d77aec7ae34,Standard,10.15,612,31.0,56.7,10,1000
ac98ecf7b3f9f254,Premium,98.86,395,11.9,563.62,50,2000
5559c75e4cc596d7,Premium,29.26,1357,62.5,102.09,50,2000
85b976b9e669f4d8,Unlimited,1186.29,2181,2.4,1970.16,999,9999
1e6f6865f6c01bfa,Unlimited,1188.62,5238,5.2,1991.18,999,9999
28d70bd69dcd2695,Standard,2.99,798,21.3,45.1,10,1000
909c7a1ee48eef6f,Standard,14.44,627,15.3,89.35,10,1000
20e2f54ad69e9541,Unlimited,961.84,5531,1.2,105.65,999,9999
80b74e86d9358c2a,Premium,20.37,1863,7.1,75.0,50,2000
fe2fc26ba6f718c0,Premium,40.34,1461,1.2,84.49,50,2000
423902b56a7ca6cc,Standard,17.12,822,21.0,116.22,10,1000
ff7dbcb0dad3c97e,Standard,8.51,1110,18.0,50.78,10,1000
d140a512ad409078,Basic,1.79,174,15.7,34.62,2,500
64a099a835bfc8cc,Standard,10.74,555,28.3,63.25,10,1000
7c02aaf2561daa0d,Standard,7.21,316,2.7,53.65,10,1000
e304e7e81a849488,Standard,17.39,368,9.6,141.79,10,1000
97489ff41a14c8d3,Unlimited,412.05,5438,0.1,114.92,999,9999
4877f8966302dde5,Unlimited,1296.05,8797,25.5,3065.52,999,9999
f302d3c20dd4746a,Unlimited,1018.99,5016,0.6,311.41,999,9999
1eb78e05c30de25e,Standard,7.6,1200,3.2,52.74,10,1000
04d4abc8c43cd5ec,Standard,3.56,738,12.7,47.27,10,1000
5cf8349757b84e18,Premium,40.67,419,0.6,88.88,50,2000
9ea9d1c0fb7bfa02,Premium,20.96,634,6.8,93.76,50,2000
4ef0629020139d2e,Premium,29.71,845,2.0,85.61,50,2000
0114e3426456fba3,Premium,40.36,1033,23.3,87.66,50,2000
df840f75e12e5126,Premium,21.87,1755,6.2,75.0,50,2000
dc3def4107caf11f,Premium,28.88,1283,3.0,84.24,50,2000
61dcf4fafeb95052,Standard,7.9,79,2.9,56.77,10,1000
19826e6acf8fb409,Premium,38.83,707,33.5,75.0,50,2000
ab359cb6149bc083,Standard,4.97,264,17.5,65.54,10,1000
3e88a93d1a1e8fbf,Basic,2.07,315,6.0,43.68,2,500
2af6f1d44793ec95,Basic,1.48,264,22.0,26.29,2,500
04ef39a45d5468a3,Standard,3.95,939,12.3,45.0,10,1000
a80ef141f144faad,Standard,4.49,463,22.4,45.0,10,1000
398f818939c0720c,Premium,14.24,1805,33.3,98.15,50,2000
c20cdf0441f751cf,Standard,10.6,261,1.5,68.37,10,1000
0102d968cf13f580,Standard,7.63,658,0.1,62.03,10,1000
474b61c9d3cfe3ac,Standard,7.97,311,23.2,57.35,10,1000
c61f2e546be8d753,Standard,3.54,820,7.1,45.0,10,1000
30848aba781bf25c,Premium,47.84,1307,47.9,80.51,50,2000
b8bc9c29e8da4fcb,Basic,1.46,289,8.2,25.56,2,500
3e3e3008ef0868fe,Basic,0.78,234,3.6,30.43,2,500
c075cc8350e6a8d9,Basic,1.31,327,13.1,31.9,2,500
f13e16a970725b9c,Unlimited,1159.96,1797,2.3,1704.6,999,9999
1e98bfc04fa961c1,Basic,1.21,242,2.0,25.0,2,500
ec64d39e0d5b95aa,Standard,5.64,361,14.7,45.0,10,1000
c1b8485269880104,Basic,1.92,119,7.1,25.0,2,500
66a250e7bd5210e5,Unlimited,383.89,5175,13.9,95.0,999,9999
1ae60ac324163910,Premium,28.94,474,30.9,91.11,50,2000
2037bd72afc98122,Premium,13.33,831,47.7,78.25,50,2000
69ba2e850f0fef4c,Standard,15.47,215,6.8,99.73,10,1000
56dce1b65d5decab,Basic,1.87,319,1.1,25.0,2,500
8001b3f1206a1bc7,Premium,22.62,1042,11.6,76.9,50,2000
457de2992e92ad09,Standard,4.5,512,58.5,51.24,10,1000
b03c5ad461a85f36,Premium,69.51,1393,3.7,270.08,50,2000
860e689fe57e2e4f,Unlimited,1415.13,3319,0.0,4276.09,999,9999
b900a89fa550fee9,Basic,2.43,377,3.2,46.46,2,500
131f529c8c30bcb7,Premium,41.28,817,3.7,100.28,50,2000
b6e273c023d7a6ce,Premium,69.88,2157,6.2,277.14,50,2000
ab5894dd7040febf,Standard,2.92,648,8.9,45.0,10,1000
901362d6fff12366,Basic,1.05,311,11.4,25.61,2,500
2d731a1b7e728194,Premium,68.22,511,8.2,269.66,50,2000
56f6d375fc020d36,Basic,2.58,316,8.1,32.5,2,500
9900f23dd973b027,Basic,0.98,119,23.9,25.4,2,500
71893f19001243f0,Premium,24.92,501,14.2,95.59,50,2000
4269baf64548852c,Basic,2.97,229,33.4,34.71,2,500
9fa61cc7b7802f83,Standard,6.1,324,15.6,45.0,10,1000
aef7877da8239db0,Premium,102.71,1731,76.7,621.41,50,2000
6ab874abc3944741,Standard,4.78,406,32.9,55.03,10,1000
6c27317dad8ad451,Standard,11.97,461,11.6,64.72,10,1000
bb314b01c47eea85,Basic,1.39,317,10.6,44.09,2,500
194b2c4deca865a4,Basic,1.32,331,16.1,25.0,2,500
a7c582d4f5b3ae4b,Standard,3.81,244,2.5,64.0,10,1000
7e6ee6b130c403e0,Basic,2.74,197,23.5,34.72,2,500
fe0e74349dce19c6,Standard,18.24,684,10.6,131.65,10,1000
0f1c3272c2be65e1,Premium,27.6,1290,9.6,77.54,50,2000
604ff037c8d13eb0,Standard,6.59,829,49.6,55.13,10,1000
c81cf474431f0d85,Standard,5.33,495,1.2,45.0,10,1000
2d1bcdb8579c9e3b,Premium,52.37,634,4.2,112.9,50,2000
35f31a337611f56b,Basic,1.74,350,0.0,35.22,2,500
c1fc159c693ff5eb,Premium,27.89,737,17.8,84.44,50,2000
74cc158392791aaa,Standard,4.17,308,10.0,45.0,10,1000
7accf594f9a26d3c,Premium,31.66,1036,25.8,85.64,50,2000
e6789a2093bbb20b,Basic,1.09,299,19.1,37.21,2,500
237596f4b511440d,Standard,2.37,433,11.0,50.56,10,1000
bbf7d62f1ba9d67d,Basic,1.92,207,6.5,35.92,2,500
8b8bffde8f29a92e,Standard,13.22,1063,10.3,77.16,10,1000
d68971f44a95906c,Standard,5.27,937,23.0,45.0,10,1000
ed5e0336d34f23f0,Standard,10.18,243,0.6,57.38,10,1000
1214c77c666b68dc,Standard,3.68,660,8.4,45.0,10,1000
d5fc098b269fb0c5,Unlimited,677.68,7903,10.7,111.2,999,9999
cd2c0f503b4f85f0,Basic,0.59,523,1.6,33.74,2,500
6cbc9c4cd7012984,Standard,10.63,988,30.3,58.11,10,1000
e87c619e7107dfec,Standard,3.64,1111,32.5,64.04,10,1000
568e12136b415b93,Standard,6.86,169,1.5,55.85,10,1000
4cbd32e97662840c,Premium,43.28,1586,58.5,85.88,50,2000
2120d2cfecc5cfba,Premium,31.09,938,6.8,75.0,50,2000
40bf51c5501c13a7,Premium,33.72,1308,23.9,75.0,50,2000
17caf3be92e17ebc,Premium,40.77,663,7.3,84.3,50,2000
681725c3ba6e7848,Premium,46.54,745,9.5,81.57,50,2000
3379e343d52624ad,Basic,2.61,486,11.7,51.15,2,500
7afc674fcc5a07fb,Premium,42.59,1802,51.8,78.64,50,2000
3a4f1cc48336c92d,Premium,68.35,968,22.0,271.57,50,2000
12c6794ffc9930fc,Standard,5.07,183,2.0,45.0,10,1000
ec2bfc636ac13c75,Unlimited,409.16,7190,14.4,95.0,999,9999
97c6c67157f32245,Premium,21.86,2258,15.2,80.43,50,2000
213400c9c775f0e5,Premium,42.91,1768,4.7,83.28,50,2000
9c369d0873a1eb89,Standard,12.28,255,2.8,74.03,10,1000
66e5e2d499390233,Premium,37.53,1906,5.5,84.55,50,2000
11964747164833a4,Premium,11.88,2018,26.1,93.31,50,2000
91b6bdec115efbd8,Standard,12.47,791,5.8,85.07,10,1000
dcb94ad60d6f7964,Standard,9.85,467,4.0,61.17,10,1000
06a49aaf8d74c4b8,Premium,25.26,732,6.8,83.48,50,2000
30752199ce057110,Standard,17.37,187,0.4,142.98,10,1000
07b561b2a513f8c0,Premium,95.74,436,12.8,532.44,50,2000
79f15e6a9678367c,Basic,2.41,172,0.3,35.03,2,500
ae2d59abe7f55b6f,Standard,14.96,417,8.7,117.37,10,1000
ddd19f1dfa2307c1,Standard,5.52,533,2.6,60.35,10,1000
d6ebfd7eeac37927,Standard,8.26,457,1.8,59.86,10,1000
38703fe651a55841,Standard,3.27,504,5.8,45.0,10,1000
25fcbbba04725370,Basic,3.5,221,29.7,53.45,2,500
167dcef76c348a49,Standard,9.06,1331,4.7,45.0,10,1000
1e51b402fc6aa0e6,Standard,5.71,752,10.8,45.0,10,1000
295bef57115e93fa,Unlimited,694.08,8821,0.8,95.0,999,9999
4eac6e825866ba77,Premium,32.7,903,12.1,75.0,50,2000
c5e1a9d9c8b429ae,Standard,10.46,341,15.4,49.59,10,1000
474f63c9215ccefc,Standard,10.6,586,19.3,59.99,10,1000
85dbdbd41062a720,Premium,46.79,1511,13.0,75.0,50,2000
db2fadcc342dffb9,Premium,36.74,1355,1.5,75.0,50,2000
51967192b02257fa,Unlimited,1472.09,3866,6.4,4827.9,999,9999
d29c2cf14c1328ed,Standard,10.38,346,7.1,64.0,10,1000
34239537ebe41a9d,Standard,4.54,621,26.7,52.1,10,1000
87210be2b18ea3d0,Premium,36.64,420,14.1,75.0,50,2000
24ecf4245968abd7,Standard,7.37,573,27.3,59.25,10,1000
1f7a07ab3e4fb7e6,Basic,1.93,105,17.2,25.0,2,500
e2fb459f2f9232db,Unlimited,480.01,4232,4.6,104.69,999,9999
7ed3e7838423ae45,Premium,38.1,980,26.6,75.0,50,2000
f0ab75d2786a40fc,Basic,1.28,73,1.8,36.4,2,500
736664d4ee288426,Premium,17.05,1331,11.4,79.59,50,2000
10ddc50bbaec8215,Standard,5.51,466,16.6,47.83,10,1000
0748b34260f54076,Premium,11.99,1691,45.8,82.7,50,2000
b5e1940232e1be14,Standard,7.22,258,28.8,45.0,10,1000
b5526914a1a4e7ec,Standard,9.76,634,36.2,47.05,10,1000
f173aa311340b7ef,Standard,12.23,759,2.9,71.02,10,1000
a2987f94d497b6db,Basic,3.61,243,15.2,41.06,2,500
bc58cfa3f0c1dd88,Standard,3.12,739,17.0,62.0,10,1000
a35a887776281869,Unlimited,442.44,3833,6.5,112.07,999,9999
6e6e0d41a579bbf9,Premium,19.37,1067,14.9,83.28,50,2000
ceabedf3867cf5b0,Premium,34.86,1154,5.0,83.0,50,2000
41d1c5dfcd740cd1,Standard,10.03,309,3.8,53.01,10,1000
140b7f552a8e7964,Standard,7.65,217,6.8,45.0,10,1000
434bb6ed1bd15840,Basic,1.02,258,7.5,33.67,2,500
f4ef7a97abe17575,Standard,5.92,682,1.7,56.88,10,1000
9109a27b610dc360,Premium,84.37,745,6.5,418.73,50,2000
99f133e86102e864,Premium,35.44,1139,29.4,76.97,50,2000
bdd25acfe9bcced1,Standard,3.26,361,2.6,45.0,10,1000
895be587b60624f4,Standard,10.04,261,3.4,57.2,10,1000
17e5cebfba8126f6,Basic,1.72,216,6.2,25.0,2,500
eabcf6cdf6dffe69,Basic,3.74,153,71.8,58.3,2,500
81f8e90e31494ba6,Unlimited,1667.11,9165,45.7,6778.34,999,9999
2efb6ecb4705acc6,Unlimited,1292.27,8613,6.2,3046.26,999,9999
92ff92c47d2679b1,Standard,2.88,547,4.6,62.75,10,1000
ea3441a2baac11d3,Standard,2.85,237,10.3,59.27,10,1000
8aeef4df0363ce5a,Standard,12.65,447,1.6,71.54,10,1000
b863972fc23361bb,Standard,6.32,354,2.0,45.0,10,1000
136108a113608e2b,Basic,0.76,144,12.5,29.97,2,500
a0ad33c517510653,Standard,5.58,276,2.9,52.85,10,1000
061b531b540ed557,Standard,16.84,681,4.2,121.96,10,1000
f705371f12f5f81b,Standard,5.31,474,8.6,45.0,10,1000
e0639a60b5b91811,Standard,10.87,795,11.8,66.85,10,1000
bb488cb0a350f99d,Standard,10.76,299,1.6,54.46,10,1000
186fe521f278853f,Unlimited,759.78,1795,9.4,104.41,999,9999
53c5e3ab6e527c2c,Standard,6.2,754,27.6,45.0,10,1000
b0477cdf0e11fc12,Premium,31.57,1428,4.4,81.2,50,2000
b2caff45a56f7c46,Standard,9.4,791,26.2,47.5,10,1000
34e7534963171af6,Premium,43.93,2657,0.7,82.47,50,2000
d379da76470a2bca,Premium,36.84,911,16.8,75.0,50,2000
8a55c15d9ff5d302,Basic,1.74,153,2.8,35.73,2,500
f97c26609f5304ef,Basic,0.89,304,2.6,28.86,2,500
f12099523501ba46,Standard,13.68,464,76.1,91.0,10,1000
f07e9ab53b7d8959,Basic,0.93,168,5.2,25.0,2,500
ab37a53c0b0c7c98,Standard,5.11,583,2.9,45.0,10,1000
dd0049635c2e0a8f,Premium,52.5,1125,18.1,105.16,50,2000
73108e1a68aa65b0,Premium,40.56,873,4.2,80.86,50,2000
ffbd3a720953894b,Premium,20.65,1325,7.4,75.0,50,2000
0d9e0a23e353ff2b,Standard,4.41,418,4.1,51.43,10,1000
cc66f2599949c07b,Premium,61.21,1173,52.2,187.14,50,2000
ef1eb1dd4062d4da,Standard,3.46,472,12.4,45.44,10,1000
d26e4979c8b5b529,Premium,28.31,487,7.2,79.85,50,2000
657695ae9729fe30,Premium,19.04,463,10.0,75.0,50,2000
981c78b8e2558d20,Standard,12.24,928,32.7,71.65,10,1000
28d7835d265b4dd9,Premium,31.02,414,4.6,88.08,50,2000
fe3e821121cda243,Standard,8.58,871,27.2,45.57,10,1000
edf585b330c7aca7,Basic,1.55,403,6.6,56.98,2,500
05fee6d4649f2b0a,Standard,9.49,411,2.8,45.0,10,1000
b2722c7a9eed3488,Basic,2.45,272,15.4,44.27,2,500
7fb8f6e484b0d501,Basic,1.77,336,2.2,36.86,2,500
6438620e66daacee,Basic,1.09,446,0.4,45.42,2,500
e44a0f4f62a7c665,Premium,34.61,999,27.0,92.74,50,2000
369848f805d12990,Premium,52.23,1366,21.0,119.26,50,2000
13460a9fe988af20,Unlimited,520.31,11168,14.6,95.0,999,9999
5ab4bca3695e2474,Standard,6.31,695,19.1,55.85,10,1000
cc1944b5dde7d36a,Standard,1.99,374,62.9,58.75,10,1000
7a9594f08aafcab9,Standard,2.85,490,6.1,45.0,10,1000
b285a580b2ad3935,Premium,19.78,448,12.6,86.6,50,2000
21c05de710c9d963,Basic,1.35,275,1.2,25.35,2,500
c058320d8e1598d7,Premium,36.07,1555,25.8,81.68,50,2000
37045c5e9f6120cf,Basic,0.75,275,2.0,25.0,2,500
ed585153805a372c,Premium,67.95,1077,14.4,254.55,50,2000
523bab6b3f576b49,Premium,18.81,1062,5.4,78.86,50,2000
e3b362791cf50d9b,Standard,3.87,827,66.0,57.66,10,1000
20713f7b88706e21,Standard,7.95,786,10.4,45.0,10,1000
abd1e2142da5744f,Basic,1.7,393,4.2,26.34,2,500
6ecccb4a70eae13e,Premium,56.45,1217,46.2,139.51,50,2000
08856afaee896054,Standard,1.78,241,27.6,45.0,10,1000
9ee708aa1fa730fb,Basic,0.66,215,0.3,41.97,2,500
11a14ae3ec8186e6,Standard,9.43,467,12.0,61.08,10,1000
4d620e8badb6ff99,Premium,53.4,1868,15.8,122.65,50,2000
1396c431be9bb088,Standard,9.1,524,15.8,45.0,10,1000
5b78fd288088095a,Standard,18.86,668,4.0,138.82,10,1000
4db3a46ee6706be5,Basic,2.7,172,30.3,59.32,2,500
2d7871fe37e809b1,Basic,1.5,134,41.5,26.76,2,500
963334f1192d4518,Basic,0.65,377,1.2,33.79,2,500
b8089559b00d8f4c,Basic,1.4,373,11.3,25.0,2,500
26894c04aacb7682,Basic,0.8,299,11.1,35.99,2,500
959e99a3d33d8934,Basic,1.11,197,2.0,33.47,2,500
2c3b4abb416861a5,Basic,1.09,133,4.0,28.41,2,500
dcb52a145915cf0a,Standard,5.11,213,24.7,45.0,10,1000
bc6308ed05003ed3,Standard,14.41,703,5.8,99.75,10,1000
655b25b76c9d470d,Premium,44.94,192,29.2,78.78,50,2000
a36a5578cd2f18d2,Standard,17.87,165,2.8,123.69,10,1000
d87a5baba50a469d,Unlimited,898.94,5910,14.6,117.82,999,9999
9322f573fe6a8dc2,Premium,33.37,2214,32.8,81.74,50,2000
71b739c712b15375,Premium,24.84,944,7.2,93.18,50,2000
ba4a4365a35e3998,Standard,13.2,778,1.7,93.56,10,1000
20127cc4dff0a547,Basic,0.69,74,0.5,38.26,2,500
7a090f6ee75087fd,Standard,1.89,411,6.4,54.99,10,1000
fccdf9fbaedaa8fc,Standard,13.77,362,19.2,101.91,10,1000
7b9231958ac5178e,Basic,2.28,462,12.5,27.82,2,500
e9126bb4667c3c16,Standard,3.33,599,0.9,55.42,10,1000
b1884b57365efef2,Premium,43.91,1206,20.9,76.3,50,2000
afb4b2f7cc17530f,Basic,1.05,117,6.9,25.0,2,500
98b9219b42409c1d,Premium,79.75,1566,15.6,372.52,50,2000
59181f0d1113f1cd,Premium,21.38,1086,0.4,75.0,50,2000
05ebd88fcc7ed799,Basic,1.5,390,1.1,25.0,2,500
b3531c49b4f8526d,Standard,8.46,348,12.2,45.0,10,1000
c6871ec4d35a7796,Premium,41.06,930,13.6,86.43,50,2000
d604931c3e833774,Unlimited,1189.45,4144,3.0,1999.46,999,9999
60e030b55abd9449,Basic,2.68,285,16.6,41.92,2,500
eb26ddd331bf379f,Unlimited,977.55,9308,22.5,107.92,999,9999
83c16432400e1e16,Basic,1.59,195,6.2,31.29,2,500
5c7845389bca0384,Standard,0.67,783,11.1,45.0,10,1000
b38c0c10adcd0a03,Premium,46.84,868,11.2,75.0,50,2000
4be270da20c10e53,Basic,1.35,265,3.7,28.93,2,500
906535cefb6ebba8,Basic,1.4,200,1.6,27.28,2,500
9ae6ab230e1390c1,Premium,47.3,746,2.3,89.77,50,2000
659b7cae0567313b,Premium,46.03,523,1.3,75.0,50,2000
ef0037d00961e0c3,Basic,0.74,107,42.2,30.51,2,500
5f7e74fa9e4b83c5,Standard,6.47,514,22.7,53.95,10,1000
b06b72baa2983d31,Standard,5.05,316,38.0,45.0,10,1000
189cbadd431ae9ca,Unlimited,785.16,6321,7.3,105.37,999,9999
a4969263ec96ea3e,Standard,6.1,290,9.8,58.12,10,1000
969cddf18b0dad59,Standard,5.27,1258,5.0,49.71,10,1000
da0dcc8495e46afe,Premium,41.86,811,6.1,89.86,50,2000
8e7bb798f78b9c69,Standard,5.15,756,4.5,45.0,10,1000
2a166be4ee3dc936,Standard,7.88,356,36.7,60.52,10,1000
f24b739c5f8b5d86,Premium,60.67,986,14.1,190.98,50,2000
03d670c35f516b4b,Standard,4.13,808,0.5,45.0,10,1000
0f64307293cc8414,Basic,1.39,243,3.6,43.15,2,500
3c89561e60512df3,Basic,1.71,520,4.4,48.25,2,500
cb7b423df03d60a7,Unlimited,356.73,4158,12.3,105.37,999,9999
887e3c0ffdc1a9ef,Premium,47.51,1229,1.9,75.0,50,2000
27bef375f68d7f35,Unlimited,1519.66,5280,6.4,5327.01,999,9999
f19438442a5b5da8,Standard,11.41,415,7.9,75.38,10,1000
a3931e33d0f9f2f9,Basic,1.26,620,3.0,25.0,2,500
3173d00f461cc90a,Standard,14.45,555,7.8,89.46,10,1000
44274b4ad35ad97c,Standard,7.23,297,0.8,50.61,10,1000
0ed158fe900450c0,Standard,8.35,544,19.1,45.49,10,1000
42c41a117f917ff3,Basic,2.02,150,2.1,36.74,2,500
e228d5ded5059c0d,Premium,56.57,1998,7.3,140.65,50,2000
962613150c771044,Basic,4.86,458,4.0,67.77,2,500
bfa0911add6bb7bd,Premium,67.57,1055,3.3,254.33,50,2000
92558270fd185d79,Premium,24.54,439,3.7,75.0,50,2000
4679f13e4883da6e,Standard,3.52,487,3.6,45.0,10,1000
130835ab84c49f01,Unlimited,519.05,9623,0.1,103.63,999,9999
b243b79ea0475a9b,Premium,56.67,1483,54.5,155.84,50,2000
54dd31ed37252d14,Basic,2.38,428,31.3,28.83,2,500
b17db7ba93360f46,Premium,22.31,417,10.6,77.93,50,2000
0e86aa0c8404e80f,Basic,2.31,681,3.1,28.08,2,500
e5be6a91298cc880,Standard,5.48,497,1.1,47.13,10,1000
b2d7797428f50d0d,Standard,5.61,647,49.2,54.9,10,1000
e19536c44e5181b1,Unlimited,451.69,9915,17.3,95.0,999,9999
6eb60fb5a370e76b,Standard,9.12,429,3.9,61.43,10,1000
2c4aa2dd36228651,Basic,1.75,243,6.1,25.0,2,500
54e954a320de75c8,Premium,4.88,1087,61.0,91.27,50,2000
a96d429389ae3749,Premium,18.63,448,14.6,87.02,50,2000
febfdb7cd3082f6b,Basic,0.73,100,11.4,26.75,2,500
b24fb6b46f1c5de0,Standard,15.1,967,10.3,96.97,10,1000
22e2877f95b18f08,Premium,60.69,2272,20.8,188.29,50,2000
8a2fd4a43a48dc61,Unlimited,648.56,5331,4.6,95.0,999,9999
0b1f32bf01b5b62c,Standard,12.81,257,3.4,75.79,10,1000
8da4ffd3fa972396,Basic,2.06,367,0.2,50.0,2,500
ceb1a102bf42bf65,Standard,3.87,1184,9.6,45.0,10,1000
dcdc427b4501f57a,Basic,3.18,231,14.6,50.35,2,500
51ec42ad3a30bb5c,Standard,2.88,588,12.2,45.0,10,1000
45e9a80cde4ea767,Standard,4.8,499,6.9,57.04,10,1000
45f3b10235a9246f,Basic,1.43,242,6.5,37.71,2,500
6eb579ed9f38b5d7,Premium,44.16,853,24.0,92.06,50,2000
31f46d23ea2d17af,Unlimited,1112.93,4737,0.7,1239.73,999,9999
41afe0872aa6e5cd,Standard,7.19,631,7.7,45.0,10,1000
c7bc25595eb6cbb4,Standard,9.97,641,31.6,54.89,10,1000
901c6348fe469808,Basic,2.05,268,22.8,34.31,2,500
8014e89d381a1b45,Unlimited,944.55,4373,4.2,96.06,999,9999
0b9aae98cf322bd5,Standard,8.77,268,1.5,61.42,10,1000
8302df11e1167e15,Standard,7.95,525,6.9,58.68,10,1000
52762a75f25866d0,Standard,13.65,633,3.5,82.63,10,1000
7717dc111387c464,Premium,46.59,798,12.3,75.0,50,2000
9dad4c40674b21bc,Basic,1.6,170,26.9,25.0,2,500
f603e06723ba0c06,Standard,11.04,338,36.2,55.42,10,1000
df9af3d2c9a3d6bf,Premium,59.87,922,30.6,173.72,50,2000
da254d43f0e67257,Basic,3.72,108,5.7,52.53,2,500
cf4300a9ae712f9c,Basic,0.37,239,5.3,34.45,2,500
094095a94fd0f364,Premium,40.66,1207,9.3,80.94,50,2000
848827d1e7f3ad5f,Unlimited,245.26,9280,30.2,95.0,999,9999
f0557848582bb6bd,Premium,62.5,1500,4.1,201.76,50,2000
f1ae9110569019de,Standard,6.07,341,2.0,49.62,10,1000
9eeb30d42641fc5e,Standard,5.93,560,25.5,50.56,10,1000
8b21d55e2f2da82e,Premium,28.17,832,20.8,88.27,50,2000
bc5a41a2b74f61d7,Standard,15.51,947,1.3,100.15,10,1000
5819af7cc9692d6c,Premium,12.53,1483,21.1,84.34,50,2000
f48ab94692e18349,Premium,23.61,724,5.1,102.3,50,2000
7614437246b2a3fa,Standard,5.29,656,11.0,58.91,10,1000
f8439833d8bb4db9,Standard,11.47,426,18.7,59.74,10,1000
43f8ccc9f9811398,Premium,42.91,920,10.3,82.47,50,2000
2a66a26724605a2d,Unlimited,559.24,5202,11.2,104.01,999,9999
fc7864a5da911896,Premium,17.72,763,15.4,75.0,50,2000
3b3c39b269bce74a,Premium,14.85,537,13.0,87.95,50,2000
0baffeaa2fe4f529,Standard,6.64,747,20.2,48.76,10,1000
d18b1987b7fb8957,Premium,17.2,898,0.8,75.0,50,2000
