customer_id,churned,churn_date,churn_probability
f69ded593c7fe439,1,2024-02-03,0.375
c93aa165fd37a357,0,,0.25
f93311fb866771d9,0,,0.1
4599b0a64df7ac2c,1,2024-07-02,0.605
e392f148411ae4d3,0,,0.25
478dc67944c0fbe5,1,2024-01-04,0.18
b779ee3b349e9538,0,,0.395
33d0c84f0a21c6af,0,,0.49
1f3b11b05103ee6c,0,,0.14
7fc09443204636a5,0,,0.355
22f409f18d1a8620,0,,0.1
d05d6755b68b142b,1,2024-08-31,0.315
d207e767bcd52787,1,2024-08-01,0.435
a99d2b1c034b78c9,1,2024-01-04,0.8
7ceca89559bb9eb9,1,2022-10-11,0.29
80d6579c0e10934a,0,,0.365
3a3a4566edd4c50c,0,,0.11
da7f0c3f02ca954d,1,2022-01-31,0.53
1bb52ca09a426fa3,0,,0.13
7723f61705774e71,0,,0.435
8d347455c9968fe7,0,,0.22
ab46133f85dae8ae,1,2024-05-03,0.55
14d3fa52bee834a1,0,,0.22
834f0e407baab179,0,,0.32
d3cea1494cc63fc3,0,,0.13
4e58685d0542248a,1,2024-01-04,0.695
77e92b70bb0483a1,1,2024-09-30,0.26
e43ed20a1426baf4,1,2023-11-05,0.24
a61d82b0a07ed77e,0,,0.1
7968967d82e90e77,0,,0.235
f2da1dbc94dc0d03,0,,0.22
eabd9d146b3e6f72,0,,0.8
ea3c2d6b21a3fa86,1,2022-11-24,0.5
b9686bd655f1e54c,0,,0.435
1e95d91ce62532e3,0,,0.165
3289532540bc2fb7,0,,0.22
2945b5ccf214172f,0,,0.26
1932d6419fb19f05,0,,0.435
ca5ab7220c1be4d3,0,,0.175
49e16fc9f9b4d5e4,1,2024-09-30,0.32
e7ddd70f85430c80,0,,0.15
44341dde9e33054c,0,,0.345
b1b04f669117791b,1,2023-06-08,0.39
3623fc367330003c,0,,0.29
08e611ebcf0b2296,0,,0.145
45b00c119c438ec1,0,,0.2
db3516c50720b55a,0,,0.23
36cbaeaefe92af87,0,,0.135
0e30b05da1a65364,0,,0.14
832945b48eac834f,1,2022-12-18,0.385
aa77e29b25feed49,0,,0.195
383f6474a6785a69,1,2024-03-04,0.47
cb5da717971c994c,1,2024-02-03,0.625
90177a100b630525,0,,0.19
7a5358567ff13a1d,0,,0.29
641334e7497bbe8c,0,,0.365
096dfe657aa44129,1,2024-03-04,0.54
48d2dd53500d766a,1,2022-04-10,0.475
78f0106f975dda1f,0,,0.075
1928b0687ad5b3e6,0,,0.71
b8e28918fb2faace,1,2023-11-05,0.225
5866cf81a1434c51,1,2023-06-08,0.42
8142cbc168f6fbc8,0,,0.1
6767bcad32f2858d,0,,0.2
fc3d029b9a73304c,0,,0.1
b5eb2e19294e0137,0,,0.05
35e95439e1153784,1,2024-07-02,0.605
415fa17bf2f88043,0,,0.245
de376572066af6fa,0,,0.135
64af9775fb8839cb,0,,0.355
a84b489013e63314,0,,0.23
2c2e0a738e5a224a,1,2022-06-27,0.25
221248b435b89b47,1,2024-01-04,0.385
c8f7cd52e8c9a91f,0,,0.155
7a579fe5c401bebe,0,,0.21
0575784226ebab2c,0,,0.245
3399aa96928fa5f8,1,2024-09-30,0.39
73f9d249e8b33881,0,,0.25
c9bc9851372b2562,0,,0.255
f7fc98aecdaef0ea,0,,0.61
f795e7897296b90e,1,2022-03-31,0.11
00d313a8d49a6db2,0,,0.215
2c49a3e3cd1b1f6b,0,,0.05
0434bb95212a9710,0,,0.4
403c88337e90ac8f,0,,0.26
61f81a38d1f6f4bf,0,,0.17
569c64639c48e7f6,1,2024-08-31,0.35
a2e705b3ad454be2,0,,0.585
bc670c969e49b46e,0,,0.71
6d70fcd68e84fd7a,0,,0.15
f9df22769d177ef4,0,,0.05
9d16c07a26e0a83d,0,,0.125
ea49cac7ae6b0dc2,0,,0.32
b1d8dfaa9ebac2b4,1,2024-07-02,0.31
b6535d5d197ac523,0,,0.32
141855c0b6497159,0,,0.24
3b189f5041535a2b,1,2024-08-31,0.43
d36aec6dea60c4ca,0,,0.4
01cf779a74380d50,0,,0.16
27ca8db3505cfb58,1,2024-07-02,0.555
77a9fabbd8cdb32c,0,,0.525
b438a08fc5a3679c,1,2024-04-03,0.34
dd6506780c7e8adb,0,,0.22
5bfaabcd799b7e54,0,,0.605
3f6dae9bdd646efa,0,,0.13
09861d094c01c5b6,0,,0.405
fe7697b9ae48b504,0,,0.405
b50980e5b32bbb29,0,,0.16
463661c40f8f951d,0,,0.365
f4f30a77a670f2c1,1,2024-08-31,0.395
b6bc6c8941112a16,0,,0.11
61b10823b763ee29,0,,0.135
551bfd624f5e4991,0,,0.13
8d587e134386dfe4,1,2023-06-08,0.535
6482bb95ac7e0a46,0,,0.185
814d7308f6ab77bd,0,,0.15
262f649946af7c68,0,,0.1
0bfb77c684229b2c,1,2024-07-02,0.535
edc908b7df14cca5,0,,0.18
95be781d78b1e762,0,,0.145
362f37338976e72d,0,,0.2
ad3420639b1de094,0,,0.52
42f5eabb5b62709f,0,,0.4
4bfc47ba943c8892,0,,0.445
f3c76e1a7a74d560,0,,0.12
100c8ae8c869acfa,0,,0.29
984f7c19bdf9a8ec,0,,0.39
49c9fb137fb958fe,1,2023-04-09,0.1
5a1387e8c1aa5f7c,0,,0.26
99822233938723a4,1,2023-01-09,0.18
722159dfd8ad021e,0,,0.11
467e87b6b2b6c9b3,0,,0.26
e196aa8b15996d89,0,,0.1
d3e13d3a83999250,1,2022-07-13,0.74
b3fa10da8979df48,0,,0.43
42bb490530dd14cb,0,,0.14
841fd2877e5c5884,0,,0.17
3f78024e08d0c5ed,0,,0.375
098fc46191609b9a,1,2024-02-03,0.315
320f9fb9b5961a14,0,,0.18
0b13998c1f23d4a3,0,,0.295
0f104e02dbc89232,0,,0.345
28eddbf592e4d230,0,,0.28
94b63ac46ada250f,0,,0.1
50dad6beb6dd602f,0,,0.16
9e96fc83c0d6d78b,0,,0.42
be77b3fb37d50583,0,,0.21
719d9c2761c97feb,0,,0.37
9d02de822a40881a,0,,0.46
8ee386b7fba9efc5,0,,0.51
d04212bb8343cd13,0,,0.285
4f669c87bc1e0cf3,1,2022-04-29,0.21
b1ee22a84921e7ef,0,,0.535
9540b79d7cea3c32,0,,0.515
57b1595b24d8d062,0,,0.11
0cfaa7c4b6924aa8,1,2023-12-05,0.305
f58342f5c214a84f,0,,0.285
f7abef80558ea6b1,0,,0.22
476ee9e7b0820f2c,1,2022-12-10,0.32
a5e266fdf111740c,0,,0.1
a129ff79b8b44d7b,0,,0.245
5ee753feb912c372,0,,0.14
0f1d4b17c5395a70,0,,0.275
36faeea1ef47f985,0,,0.51
9ed0c7a56dd85035,0,,0.1
536510d469a8f37a,1,2024-02-03,0.19
02f0b2bb3dfca05e,0,,0.315
7eeefcf85d56e8de,1,2023-03-10,0.26
03d266f346bf1e16,0,,0.105
7187ecca20927722,0,,0.425
ccf72fd17de94f86,0,,0.29
c191690b54e9a513,1,2024-09-30,0.445
1140260b5bcf1ef9,1,2024-09-30,0.53
7a78e5268ccdd603,0,,0.455
217d2c28de9e8824,1,2024-09-30,0.34
519c9547cc0827da,0,,0.35
478e1d648421ec5e,0,,0.1
6a7ebe6d966d01d0,0,,0.25
058bf21dcfb5c0f4,0,,0.2
df086658f219ab64,1,2024-03-04,0.7
43d0f780ffc1d13e,0,,0.19
a4127b1e47150670,0,,0.24
ff79b3b71da5839a,0,,0.265
c5bd70935ac7f47f,0,,0.05
e9303dddae2efee7,0,,0.22
70fc162a2d807a76,0,,0.2
6ba4bc4449d9c7f4,0,,0.165
082aaeb56aea22f2,1,2024-02-03,0.51
73e49fd6928da36e,1,2024-09-30,0.725
dedca4da3adb76fe,1,2024-06-02,0.315
f912b5e795694f41,0,,0.355
65f1d3eff3ec980e,1,2024-06-02,0.8
74399c2ddfdc7cec,1,2024-07-02,0.515
701c361888706efe,0,,0.205
94a1a00873ec4592,1,2024-09-30,0.465
8f1ae87eb71629cb,1,2024-07-02,0.435
3d8c5f9c2d0773d4,0,,0.05
69fa8f93ca1fed10,1,2023-05-09,0.565
0958d3fc937ade1e,0,,0.46
9042153d17504c03,1,2024-03-04,0.685
5b3bf12c965e23ef,0,,0.205
649c14204488799b,0,,0.38
863acfb1b905675f,1,2023-10-06,0.1
a39bc71cf2fa0ff1,0,,0.1
141f33eb8d414d4b,1,2024-08-31,0.5
c0b0445afa886c76,0,,0.485
acf00fa03f1e6649,0,,0.41
26389f0075429dfa,1,2024-08-01,0.41
58050a6da3b1a47f,1,2022-09-11,0.18
f330b4565a9f8547,1,2023-07-08,0.66
ae78fb99e4d85920,0,,0.2
2bcfb1e7dd972c3f,1,2024-09-30,0.785
4f9b894fa6f80219,0,,0.085
cddb6936e073bbc3,1,2024-09-30,0.505
5d6f824f77221685,0,,0.215
1b67cfe09c7da0d2,0,,0.28
9ad09cf73db24ed0,1,2024-06-02,0.75
98ffdb331c73ec92,0,,0.7
fe54f1cca0ce2a91,0,,0.17
b96aeabb812240ec,0,,0.22
604a73bcb8467ded,1,2024-08-01,0.64
4f088263b6d69d2d,1,2022-05-26,0.29
6e62e320161f35b1,1,2023-09-06,0.22
fa19e22112862823,0,,0.46
c6fe1103f872b7ee,1,2024-09-30,0.54
0d285cf715334a37,0,,0.1
70d8d1de68e88e51,1,2024-02-03,0.13
fc83eb69473b848c,1,2024-01-04,0.27
1dd76eabe6f5ba4b,1,2024-03-04,0.395
484c37c741cdd60a,0,,0.145
619181ec3e417e60,1,2024-07-02,0.23
d243ffe0c2d68f61,1,2022-07-13,0.555
01b3538f4a5de2d7,0,,0.07
6b87328e350b9943,0,,0.12
6ca5efcc706c8ee7,0,,0.11
5c18873e09d73ac2,1,2024-08-31,0.535
e15feab9357982d5,0,,0.18
2977dc158a097643,1,2024-07-02,0.38
0cd9f6eb65f33fe3,1,2024-08-01,0.74
8048827c84b62123,0,,0.645
218915229f9a578b,0,,0.145
2601341d52533e01,1,2023-08-07,0.475
5a3d7ee62a3e118e,0,,0.33
724c66c031f0499d,0,,0.335
e0c5e5ca2ebc9d85,0,,0.145
e702f6d4b5b4c404,0,,0.41
838fc7fe0b4db902,0,,0.1
0d45d613118199bd,0,,0.265
25297ddcc54899d9,0,,0.05
90775a01cbaee5d9,0,,0.34
68d48d87a59d537a,0,,0.385
b96224b341d1d319,1,2022-03-19,0.36
d1c4be52a31e030a,0,,0.22
eb511f202ecb4243,0,,0.215
4ed32b302355f7f3,0,,0.115
1b42394d6e9bc5f9,0,,0.105
c004ca2cecdea9a1,0,,0.1
150fddcce02e7527,0,,0.1
558488cde59be0a9,0,,0.14
426bf828c18cb3c0,0,,0.26
855666f6c9e33023,0,,0.285
55cd28e22ec2544f,0,,0.065
1298a17ab8f14c29,0,,0.14
6ef8f4a46811853c,1,2023-03-10,0.05
65559c0398353171,0,,0.445
633bc6ff030c0a88,1,2024-08-01,0.325
61f1acb2dfbac8db,0,,0.165
d04bf27bacff6c41,0,,0.415
bf4166a5ccb3cef7,1,2022-12-10,0.56
ba7fb0464e0ae326,0,,0.305
087c7674d5482a3d,0,,0.56
09b6c9fea2c106b0,1,2022-05-08,0.36
1eb2fa52ebe33603,0,,0.065
46d60cf6c217e3ae,0,,0.315
35e6e89387574654,0,,0.1
1d6e1a01853ca579,0,,0.05
508006c57955fb7d,0,,0.09
527ca0bff51f0cce,0,,0.125
5f7f041ddf52a285,0,,0.605
c17394fc367c7a27,0,,0.1
6ae62c83d7f9aa14,0,,0.1
e9083d6bd22cd6c3,0,,0.145
98a2dc5cbb9760a7,1,2024-07-02,0.505
2bf7e4f6b0451bfb,0,,0.445
6e3cd7036dd52e2e,0,,0.09
d77ad235c4bb70c8,0,,0.235
96499f84d39e66b9,0,,0.415
fe56f00275a1d4d6,0,,0.3
7664b27da69c3bd2,0,,0.29
aed40c0a81b13f2d,1,2022-11-15,0.1
9a0a5fc71dd9d0c6,1,2024-08-01,0.475
2befe9e0fd11a78c,0,,0.245
f9af087049aa3e55,0,,0.255
b31ae047d3d601d4,0,,0.125
31cdabeb779450be,0,,0.25
e823c6679cc71c51,1,2023-02-20,0.41
f125937accd05f2a,1,2024-01-04,0.645
579f08c54682082d,0,,0.5
d66a778ae6f97e4f,0,,0.31
6a21a2bf75f3d48f,0,,0.345
4658ce46f5387065,0,,0.53
9c1546ae249590db,0,,0.59
3e12e37b98434f95,0,,0.415
975c811b2362524d,1,2024-06-02,0.75
4d85da54808d31c2,1,2024-08-01,0.305
3cb5936bfdd30b93,0,,0.38
7ae1d2f567240f5c,0,,0.295
0eca38c2bcef473c,1,2022-02-26,0.485
b5d06fd31ba01cd2,1,2024-08-31,0.58
dce2cf4fcad2ed46,1,2023-02-08,0.245
855130984473eabb,0,,0.115
a6f62512b323387d,1,2024-03-04,0.315
81e60f9eb4b4fe56,0,,0.165
b3f2dda0e5374d46,0,,0.335
b481fd884acd2fe8,1,2024-02-03,0.52
211b1de7e9cc4dc5,1,2023-02-08,0.16
1204179476165847,0,,0.22
e0682be845137d81,1,2023-04-09,0.51
d9bcc264f8370198,0,,0.625
032a7223fead87d4,0,,0.165
9ecbc11b13dfc879,0,,0.12
fa4db19f44e174f8,0,,0.425
e162bf71d84b73ac,1,2022-12-10,0.41
1192f80178c2a2c7,0,,0.1
dfa3c2a0c31de53e,0,,0.05
fadc7cdbd395693c,0,,0.645
c4cef5c819e77a6b,0,,0.415
506b1c15c9a41771,1,2024-08-31,0.61
34501659a0e3507c,0,,0.445
7471580cf2bb29eb,0,,0.39
74342a05dc593c65,1,2023-05-09,0.32
53eba27ffce9b4b1,0,,0.17
65afd69a77b878fe,0,,0.165
a66a2c645215b80d,1,2024-09-30,0.505
3f5ab45341675045,1,2024-09-30,0.405
9c1843860b915be3,0,,0.105
3d7df81947161779,1,2024-08-01,0.74
53ab6b882d36be5b,1,2023-07-08,0.35
6923034ceecd8726,0,,0.18
512dfc7774a30741,0,,0.38
2e786dfc85356c77,0,,0.275
3a46d6d103922658,0,,0.3
4f2a406e88991179,0,,0.28
70d06f236cd6f98b,0,,0.22
6f0b1c9f93d4fd2b,0,,0.335
5871575fcde9f08b,0,,0.2
f86c187e7c6457dc,1,2024-08-01,0.65
17b2635a5b288fd4,1,2022-06-26,0.1
9eb8afdc8e42903b,0,,0.215
50731cf86507f57e,0,,0.8
504631f927b40e39,0,,0.39
550bdd069983462e,1,2024-09-30,0.41
90498843d6f1bd07,0,,0.24
c1b7fa955316cafe,1,2024-01-04,0.595
cab33763b35195d0,1,2023-05-15,0.125
34623dfd7ed9be10,0,,0.23
9a714292220131a0,1,2024-09-30,0.315
413f622b6a1a61a4,1,2023-12-05,0.425
0115ad5ec6684397,0,,0.12
80a0da22757a1cd5,1,2023-03-10,0.625
7cf052f7b47c47b3,0,,0.245
62ead00be6cddc35,0,,0.8
fa4f208755d41e5d,0,,0.08
011051255fe380a0,0,,0.245
84290ec842b4ee56,1,2023-01-05,0.24
9742e64aa2a750af,0,,0.14
8e846181018de695,1,2024-08-31,0.39
ba2c65b78db35c3d,0,,0.135
fc38a134c10f7eb8,0,,0.225
f205af2d95d402d4,1,2023-05-09,0.18
06145c97770a1735,0,,0.27
a1c60d1e20e6f6cc,0,,0.245
37ed3daf064ff93b,0,,0.215
7dfb015f6362f416,0,,0.13
3b5b8319949d7a7a,1,2024-03-04,0.36
0a0a922e8c60520b,0,,0.12
0ea5abc55555e118,0,,0.26
044794fee675911a,1,2024-01-04,0.21
7d714f61a7a03fdc,1,2023-11-05,0.335
3e28ed167d2dc30e,1,2024-03-04,0.41
cc2a2ec4a876844e,1,2022-05-14,0.1
159d001ef8dcb45b,0,,0.24
f8d469c0a181ca80,0,,0.2
ef733360df3ccdab,1,2024-07-02,0.7
b44a18714eba1f9c,1,2022-09-11,0.22
d9c1de2103c2fc64,0,,0.1
e3950c77ca2e5a3b,0,,0.235
3dbd8dc9e96d975e,0,,0.375
2101152362059877,1,2022-11-10,0.215
4124564507d3b12c,1,2023-11-05,0.235
a3af3391d81c0bf0,0,,0.1
e06bd2e625ab2e3b,0,,0.525
f5557221fd98f52e,0,,0.33
be2dae7881e2b6eb,0,,0.47
2e34cd4935dd007f,0,,0.215
8ecd476e2a1e4fa3,0,,0.365
f04b4b593db10d36,1,2023-02-19,0.28
6b2fb527892ca702,1,2023-05-04,0.05
203bdf188fb312c9,0,,0.3
2842b9dc190dfe63,1,2024-03-04,0.595
ae5a7a98df90da28,0,,0.505
ad7eca6b2a246d2e,1,2024-05-03,0.145
2f9a15a064e8a23a,0,,0.37
711cfcee2f7c3038,0,,0.1
653670f954220086,1,2023-09-06,0.43
51a47f64efe9e51e,1,2022-09-11,0.32
6d3deb88d97387f2,0,,0.19
762370cdceee378f,0,,0.44
b69b7659187cb508,1,2024-08-01,0.525
54d7a41192728c25,1,2024-06-02,0.35
831465eee32e9b0f,0,,0.14
97576de5c03406d9,0,,0.355
0390cb5aa645eb9e,0,,0.415
cd9d4ba70d0cb7f1,0,,0.2
9bd654fbc7a7da06,0,,0.1
d0c5346ccae540e9,0,,0.23
96539fba49831f06,0,,0.22
23e88f51f904a46c,0,,0.265
c93a72b8b1b7cd56,1,2024-08-01,0.755
6d29177282143559,0,,0.495
e5d29fc28c02a182,1,2022-09-11,0.42
c82cc92e838302c0,0,,0.35
7227f8ab0673695a,0,,0.255
130cb2aa962a769f,0,,0.495
3bc27adbbdeb15ac,0,,0.22
28810ed85a8b8ab2,0,,0.05
358986ced5e6d523,0,,0.17
c07cc4396ee7216b,1,2024-09-30,0.435
dac5020ab5bbf550,0,,0.275
7d10f888c97be0c2,1,2024-06-02,0.52
c5d805389ce223d2,1,2022-12-10,0.195
e045a76cbc8f301f,0,,0.2
48be13e9bf66d48d,0,,0.195
c47f23bda9e92b0a,1,2023-11-05,0.4
19cbe6a04a59fa6c,0,,0.195
3d165741c76d0dbf,1,2024-05-03,0.51
3be55f568b44cd96,0,,0.67
3a4d5fe05177877a,0,,0.2
bdd4f6670754ff86,0,,0.665
3ed37321f2c482fa,0,,0.25
b7a578cabab41c1e,0,,0.285
718320cb4961cc17,0,,0.39
cc007799490c9c05,0,,0.13
0d93062d8fa18af9,0,,0.165
e92060a1877ca8d5,1,2023-08-05,0.41
6da1917d44b78242,1,2024-08-31,0.8
2077fa2ed534fd30,1,2024-04-03,0.435
838a272403e02b58,0,,0.1
3967c2a5221225d3,0,,0.14
05946d03d2cd294c,0,,0.4
e2c657aeb9f99216,0,,0.225
a4737227b0181ec8,0,,0.335
9f551e66f63661a0,0,,0.455
3536a6732f80bf6b,0,,0.18
7d7bce47716c57ef,0,,0.365
757a60831179ebf8,1,2022-10-11,0.16
64da96394b2be882,1,2022-03-24,0.185
8f6fbf57d3972bf5,0,,0.27
b543016c1b0dad85,0,,0.325
716d39b455ce9461,0,,0.09
adc4a03cd886a0e5,0,,0.065
e1ab23a672c7110c,1,2023-07-08,0.255
83b34ed6eba1befc,0,,0.195
67db4435fb66410e,1,2023-02-08,0.415
bf5230847c4676ca,0,,0.195
810db6e5131ffaaa,1,2023-02-07,0.235
021094e3580525bb,0,,0.27
7175556a9edd39bc,1,2024-06-02,0.28
beea5c38b2e6fd53,1,2024-08-31,0.51
650b0ac9a5150acf,1,2024-08-31,0.605
1baf8f0752e21355,0,,0.28
3f28abe46b22de18,0,,0.425
547cf74d9fa830f4,0,,0.385
7a246af7348650d5,0,,0.1
643e20d1ffd72fc4,0,,0.1
e42ede96259ed356,0,,0.47
2b91728a88163439,0,,0.085
011cd0ccd8194cc1,1,2024-02-03,0.5
ca2e67f96801a17e,0,,0.11
9253aedb10e8a6d7,1,2023-10-06,0.45
b6ebaa283c0972d2,0,,0.585
7a9b8dc3e6aaf905,0,,0.1
b62ab8ffaf884630,0,,0.145
8664f34b61439dbf,0,,0.34
ed073c504d5e4887,0,,0.11
a3004d2778fc6f16,0,,0.05
65e2c23eb311effa,0,,0.405
162bda761836fc0a,0,,0.44
da8c0fa3840a7de7,1,2024-06-02,0.475
07d871f57cee25c4,0,,0.05
188538aff9ba0fd3,0,,0.34
393415097eb3f0d3,0,,0.195
cefaab26a92b2876,0,,0.28
5769667c3b6e1570,0,,0.21
6f02c8c9c94b48b9,1,2024-01-04,0.39
2212ce9b6a40bab1,1,2024-07-02,0.505
c143cc0eca06be9e,1,2022-03-05,0.27
ad37fc75b8f9ae14,1,2024-09-30,0.265
0b66bcd5830db1cb,0,,0.23
5230f8c7d82ba4e6,0,,0.315
ff780b8823b865f6,0,,0.225
821a4c8397591e41,0,,0.35
9e0d2a553a05aa15,0,,0.525
86d83e73c3290d7e,0,,0.545
fa79bef03e7e0ad2,1,2022-10-02,0.345
3b367249536ffa88,0,,0.05
41015e293ecc9f30,0,,0.31
15da9a902a685384,1,2024-08-01,0.775
16d52d2fc8e5622d,0,,0.15
21e43c02cef7b5a0,0,,0.505
6cec9006bd5292d6,1,2024-09-30,0.665
2fea2be9ddfa73b1,1,2024-07-02,0.555
973d8ee3ef7ea63a,1,2023-06-03,0.295
606121bc98ee6ad5,0,,0.115
f134d77616d64266,1,2022-07-24,0.26
ebdb81190ca4696b,1,2022-04-13,0.11
ecb3673855cb40f8,0,,0.34
c0443ef6c9c98cdc,0,,0.215
8e65d551656fc058,0,,0.05
fdb59cb5932b5808,0,,0.54
396b36d4f9ddfc37,1,2024-09-30,0.785
288216f3a9e664da,0,,0.19
949901bfd8314551,0,,0.23
5a1a48729fc9a4f1,0,,0.265
f7885dd152cb606c,0,,0.45
dea37fe65ee89269,0,,0.41
b371884589032676,0,,0.305
347ad6c11fe60363,0,,0.77
7114b3ca6b98b1b3,1,2022-06-13,0.22
5189abdc00885f6f,0,,0.19
4d96c8b5d09a9882,1,2023-12-05,0.41
7bcbf7eeb5ca1015,1,2022-08-20,0.285
5dfda015e8f8947c,1,2022-01-31,0.2
8931c64a1f544145,0,,0.065
deac4e6776996e2b,0,,0.18
02c8b15607f47699,0,,0.29
203f7111de99bd34,0,,0.395
81f4d82d6530a0ec,0,,0.05
361b49a98079e55e,0,,0.33
052242b032dc5051,0,,0.365
f854f6e9f60e30bc,0,,0.28
7102e8d0baadb6fb,0,,0.2
d7853ab088bac786,0,,0.175
304a1e2bd4b7cc00,1,2023-09-06,0.47
48896e73aa810c51,0,,0.46
6eb0e3a55c772ad9,0,,0.11
9112e02b1b4cab36,1,2022-05-23,0.175
f2d8e64b7e02e9fd,0,,0.305
705a24497faeae36,1,2023-12-05,0.335
6628020b232640f9,0,,0.155
ef529f009b244aea,0,,0.27
88145b99202c348e,0,,0.15
2853f4587dff4c1f,0,,0.29
0a28db46229bc3ab,0,,0.1
a097606bcef8a43b,0,,0.155
0240819c9c5fc786,0,,0.16
6f9477f51893de1b,0,,0.315
aeb4d1917f21c429,1,2022-11-10,0.295
30cbb10b479cfd9e,0,,0.05
25f72702203ebd1e,0,,0.1
959317693e05ac27,0,,0.535
c4c40b32b9aba08f,0,,0.265
17c6cb99cffc8c77,0,,0.3
f9d4e0ea69c334a0,0,,0.14
c7c24e83c37dd3c2,1,2024-03-04,0.365
9136cee2f61bf3fb,0,,0.39
9f159b801463e98c,0,,0.275
d4423590f99f785b,0,,0.335
6a9df174a2e8bb17,0,,0.31
f7d5039c7276253d,0,,0.18
499a39e43396ed89,0,,0.58
99cc99dde6f15885,0,,0.255
86208e690cc69098,0,,0.37
a40f98600636622a,1,2024-09-30,0.62
170d602677f9a431,0,,0.275
fab021baf07217c1,0,,0.225
266da742eca5c28a,0,,0.4
cfd5fc1210f7d6f5,0,,0.285
4ed63a79ad29df91,1,2022-09-01,0.265
26e08798be1e3558,0,,0.66
99aa2828101bfbee,1,2024-09-30,0.615
c922afd63707a422,0,,0.19
9886c5e21c07c580,0,,0.135
853f63cd3963cb33,0,,0.345
fe9698bfef300f2e,0,,0.05
e122d9ce0648afdf,0,,0.11
c90be6b7c77438f1,1,2024-09-30,0.435
86539966928935e3,0,,0.16
b49120c1a0efd90b,0,,0.435
230e4dc08ad97f0c,1,2022-03-15,0.52
afe403ab4bb2b409,0,,0.1
d9d3d5db9b064af0,1,2022-03-15,0.385
d8570ed93a0f8406,0,,0.385
2de7fd5f65104b35,0,,0.055
f1af12a2be5d918b,1,2022-12-10,0.48
21e8ca781e23b34d,0,,0.165
a56aeb7935bd96c7,0,,0.1
0446cdaa7515961c,1,2024-08-01,0.8
f42a720de1287486,0,,0.265
8f664cbcce26800c,0,,0.285
21be3729b7c3b211,0,,0.36
ec5a5b2a521bd4cf,0,,0.24
b05a99fed7a191c7,0,,0.185
252099439f4f5709,1,2024-09-30,0.8
9626dae2eeaa6406,0,,0.335
39da65e4efdb5830,0,,0.51
d25651ea6e0215a6,0,,0.315
65c5a25d102af912,0,,0.435
effbe6d6c55e9a53,1,2022-08-10,0.235
91910f557d361891,1,2024-05-03,0.155
2b0663baced73bca,1,2024-04-03,0.66
6c8237b353a0098a,1,2022-07-02,0.325
20e2e5d6f5ebc9c2,0,,0.255
ad0f96c27d9acb52,1,2024-06-02,0.395
65511c01c0361219,0,,0.44
47691debaeaa41f4,0,,0.37
3919168e935dd176,0,,0.445
d4654bf5a643c209,0,,0.215
97da0e983e3a7b84,1,2022-01-31,0.37
1d17f31f9e909c71,1,2024-08-01,0.435
ab2e27d3ec3f43fc,0,,0.125
aff34621a2ec240f,0,,0.15
c8131c3784225592,1,2024-09-30,0.35
7d3593d0dda141e9,0,,0.285
ce17ab11ed317956,0,,0.16
677b5cbd38fdd6c5,0,,0.05
bf8685ee1d76739a,1,2024-06-02,0.555
ff23363e4d653613,0,,0.185
f98f5c88ddc5241a,0,,0.195
784fa40dbc3bfc1e,0,,0.235
67ab19ca2e63db3c,1,2023-07-09,0.35
479af5327d13a9ad,1,2023-11-05,0.405
e198be487934741a,0,,0.225
8852153b4500a219,0,,0.16
f5b76b14d157d4ee,0,,0.285
8b5328f4a8c2168d,0,,0.2
fbfd3b5d6374363f,0,,0.145
99ad13e298aca9eb,0,,0.18
a45374ba7b8453fb,0,,0.675
732fc3af2beb90e5,0,,0.175
8e0789f1b6b8dd20,0,,0.11
671b6d825606c9f6,0,,0.1
ad6d7a0bd1c1d0df,0,,0.12
bdfdda6d8f98bb1a,0,,0.385
35f58d8d52097cd6,0,,0.265
0191bf2231a8f5a1,0,,0.185
80ba32b2bd9a771f,0,,0.33
5261ae7a902bd794,1,2024-08-31,0.8
e1a2132751fba12c,0,,0.565
23fe1d7c204739d5,0,,0.4
163cf949ad9c12b9,0,,0.315
3ae0aca33603b563,0,,0.17
6f04d591253f3501,0,,0.47
bb45bd89d08d310f,0,,0.075
22b865f2472f264f,1,2023-11-05,0.22
ed535d74efe65ebf,1,2024-04-03,0.495
274eb03e3c4c9095,0,,0.145
1b15ff7ca4385784,0,,0.125
6e60a6e37e673e28,0,,0.485
2952db6baf5b3f13,0,,0.33
18061d76aed8d320,0,,0.36
a99d315c3e546d39,0,,0.12
6143561a9a3a7b7b,1,2024-05-03,0.38
7ddb5f57d67acf7c,0,,0.325
4644cbda6bd0efcf,1,2024-04-03,0.25
09af63435c65879d,0,,0.21
68d96332d918b468,0,,0.09
be9126ae6da900e3,1,2023-02-08,0.215
613ab45c08f51726,0,,0.695
fa70af394a3802f8,0,,0.31
fc4a4030e8eb8435,0,,0.495
dadfc8aa13ee23d0,0,,0.1
685d5da44e9fb211,0,,0.17
e8e183a32066dff3,0,,0.31
b7e93e17610e6017,1,2024-04-03,0.375
4460294b614fc964,0,,0.415
a268bc1d0ee3fa13,1,2024-08-01,0.285
e56086ecadd94d7d,0,,0.355
d994854e11995f5a,0,,0.18
5a573c4545f4746d,0,,0.32
b996d7d1bc83369e,1,2024-05-03,0.56
137aa527683d3b74,0,,0.145
2e91470b7cbd741a,0,,0.385
97f7768a7b7c105d,0,,0.225
9f54a6603bb300f4,1,2024-01-04,0.425
