customer_id,monthly_web_sessions,monthly_app_sessions,avg_session_duration_min,self_service_transactions
8ee58004f4d8a2be,17,2,13.5,3
310f39928e50fc67,5,1,17.2,1
0c48c887024debe7,14,2,12.8,8
e8a0bf5d3cc15bea,4,1,17.3,2
16b002e968da3451,18,10,1.0,1
1ca29a54d36a2d48,7,15,5.1,5
757a0ff5538bac7d,4,21,5.9,9
b8d9022fa5b6b2a4,7,9,13.4,5
1f27c52338813d08,8,2,20.5,1
c42e3de46ec393b2,0,12,6.1,2
3e7e07b9a00f9cf9,4,11,20.6,3
ec5a675aab22b8a8,12,3,4.2,3
684e4fd91c205126,4,6,4.7,4
b0130566121c43d9,5,16,4.4,0
0d9d94b392ddeadb,10,5,9.9,5
3dee8639545db2ad,13,4,2.4,4
fd7d18588ae55944,9,8,11.7,8
25d19daaac22ceda,6,5,23.4,2
bfe84d6d84e0bca0,9,10,8.3,3
4685dbc07ee3dde8,7,6,7.1,1
bb08f33c0fe373a0,1,11,11.0,3
5191eb2f0c5fcf12,5,3,16.1,1
bb20b024022b9dd2,3,15,14.0,4
47aae3243219bb6d,10,6,9.0,5
eacb27a07c432bc6,16,2,9.5,6
519b4b33e442a62e,1,4,13.2,3
e38fa316d344d1bb,1,31,6.2,17
9183361bae78a1a4,5,6,13.5,1
bf5ccd122e5ce3c4,1,17,15.1,9
e541ea8447fb5238,16,11,8.7,20
f860dcba30e44ed5,7,14,8.7,5
1dbf904a1c0326ee,15,5,9.1,8
5c3cc5d50d914f7b,4,13,16.5,4
88522265899424ba,4,2,15.7,2
b388b71abc2635bf,4,1,15.3,1
489ff284017320e9,9,2,23.2,4
c2afb217ce7deb8f,10,0,11.7,3
8a30f74dc995efb7,10,1,13.7,0
3b351eaf9babc2f7,8,14,6.4,4
426a970fa546b8c9,4,4,15.2,0
9592321d166c538d,5,9,13.3,0
b0fbf953dc44bd25,10,4,2.9,5
c7296fa3206802c4,3,8,13.4,2
8c9fc4e82ba0b802,19,21,8.8,4
d24b663e073f2d71,5,19,9.7,6
ac33adf3bc86c5c0,8,0,25.2,4
83291279c0521500,7,5,9.0,2
948840677299429c,6,4,15.7,2
02c7d00a99a7f887,8,5,12.9,7
b3709243df83aae3,12,4,21.9,0
65e6d3e95aa38555,7,0,18.3,0
845a5d8e2ef5e904,10,2,18.4,2
18edc4f4305944bc,5,4,8.1,2
96df6ccdc9735316,3,21,3.8,4
1acd82266e542c45,6,5,12.6,3
d230bc53b9e992c3,4,24,15.3,12
bc649137c8da9d04,8,0,11.7,3
253fb91023ca2536,8,2,18.2,3
a4e8f2a171b62cfb,11,3,4.0,2
ddb3297a7bc6d37d,13,4,12.9,2
3960d1b4e44a62b8,11,17,8.0,9
4239c222cbe3c8de,4,11,19.1,0
b3b4092b2137f9cb,15,3,21.3,2
7b73a7ddab7320b2,17,7,8.9,4
ec3e63e034839c19,0,18,15.4,4
424a35db0117a66e,7,26,11.2,8
1ca48b1c8d82f41b,9,1,2.5,4
ef6a2260367adb4d,5,20,11.5,11
a91f01e4a32aabd9,7,25,8.3,10
99be0bb8303fcfc8,2,20,5.4,3
a2a924830035d33e,17,3,10.6,0
1a1b5f0de831e9c0,2,9,2.3,3
2f38d3ce47bf1b04,6,24,17.6,4
3c7c9e5df9f303cc,5,0,13.6,2
cdce7ad90bf8fa74,0,16,6.0,0
f279f262f81b7b22,1,1,13.7,0
a71a68d06cbf9d99,5,13,7.6,6
70c3213c0fda0e86,11,1,11.2,1
62629b0943cbbb8e,13,6,12.8,2
00d970bc25466287,8,9,25.4,6
2944a5e2396dde8d,4,1,10.6,0
e12ed4b439dac7f5,9,14,9.0,16
46a11c89a1b05db4,14,16,7.2,4
4ecbd051c4d76828,8,10,9.8,4
47b592c96c766e52,10,4,9.0,3
b5819b7c3cb7a2b6,2,0,16.7,0
40bec61bcfae8ee7,8,7,16.8,1
c00db17827f0909b,11,0,13.0,2
92c9fbd5f4bd2e4d,1,12,14.5,2
f4f38e691db1d581,10,3,12.2,2
ef2795719735c731,2,19,24.2,8
63fbd554e95b5108,1,27,15.6,1
cdb4833773cdbeca,9,10,11.5,5
8a638fc95b928e7b,7,1,20.8,0
f7c89c5db06151b1,5,10,8.8,5
0761b359c9d501da,26,5,14.1,6
5b97bb96067dd640,16,13,14.0,10
242d09c18c116766,9,4,16.9,0
547993df0c3d14ea,13,0,21.5,7
95738461382454a3,3,3,11.5,1
130b50cf792478ec,12,2,1.0,9
ced744a2072e71e8,7,18,5.1,4
3570c42ceb690b2e,7,1,18.9,3
5e864d30c77072b0,16,1,16.8,2
2c3d5a0ba1b1c8bd,5,1,9.4,1
ad19628f1762742f,6,13,7.2,3
2be82c4c8251bbb4,5,9,12.7,5
bef5d1b116345919,7,5,21.1,6
e18644a6a301259f,8,8,11.5,4
7b344412a8781660,8,3,8.2,7
32e4b25e54ae24bb,4,1,16.0,0
1ff7ba41d0681fe9,13,13,4.9,2
e5054e59efe3be9e,6,8,4.6,0
326ee3df402856e3,11,7,9.8,1
6171c560af865a34,4,15,12.7,7
d309d3a60fc61c07,7,0,15.2,0
491f1db1a8062fec,13,0,13.7,1
310a08aeb6b63f02,5,6,7.6,3
19e5ce1e1c2f316b,5,22,10.4,3
603ff9c9f79a60fc,9,2,14.2,4
e7528d5de5839081,6,13,18.0,1
29ac01dc5e63e076,6,8,6.7,8
2f3c9ff130c4532c,7,11,14.9,7
f18ee9ec21f82cb6,4,18,13.1,3
612adf11b70420ca,16,8,9.3,9
74e3a452f5f2d26e,14,15,12.6,8
89ba23d291639b78,2,5,8.0,4
7dab0d4fbe89c24e,11,7,7.1,1
a29ca8b15c21c596,15,7,19.4,3
fbf8c137a173cb3a,3,8,12.1,4
290e180cf0d4845b,4,4,16.4,2
fc235fe0cf1da103,5,5,4.7,0
0476915173df9fcb,5,2,23.0,1
e1222cd72fa75db6,7,1,8.6,4
d8fd71737d673896,7,4,19.2,2
c17a9de1ff2e5623,1,24,10.9,4
3ad82d8a9c66959f,4,11,7.5,1
a6e2516f5b946c7d,9,4,6.7,3
fe33b74a6c2d1122,4,1,17.6,2
b060417087ca7e73,9,22,11.7,1
45434f0697ca343d,6,7,11.5,4
2b9679958a4fa64b,5,3,17.1,1
7145fb295d38ff6f,7,1,12.0,0
9b073de29c41ab25,8,6,9.6,4
41e12be2fa616f10,8,0,4.9,2
c64eaa5174e76666,0,29,1.0,8
173e6aca88339800,5,14,11.6,4
b84186719763564a,8,4,13.0,3
aa33cab045b91ede,17,4,10.2,7
3db528351799bc73,0,18,19.7,2
82a271152d5f7211,3,15,9.6,4
33cd873dd886318e,14,3,16.5,2
2e3742d412b39446,11,11,8.4,5
143b990af15545a7,7,1,16.1,0
5cf88443de972925,9,13,19.3,3
e39b0da5ef5a4c98,13,1,9.9,3
bae2759086b44fc6,7,2,16.3,0
cf12c6f811cf0eb7,11,5,11.5,3
0ee8f991d54f0711,0,9,8.5,2
a3aa4364ebd1825f,4,6,10.2,1
bd8828c3a59a0a54,3,2,7.2,2
d0f967f108b1ec9f,10,3,8.2,1
33bd5db19141ae09,2,17,15.8,4
e58743f1420f3765,3,18,15.1,7
f0bb469415483bb3,5,3,5.7,3
87a5fd6b07102066,6,0,6.3,2
75d6d732ecf83020,5,1,23.4,2
88cbd8fb7ec922e0,4,2,15.0,0
ed8089c94b7e727f,9,2,24.0,1
c6f02611057373a9,7,22,8.8,15
baf4d82f0c1326ad,4,4,8.4,1
184ad35e934208bf,4,5,5.1,1
1d5cffe01e6f2156,9,5,13.3,5
ad452382bb462ba5,9,17,22.0,11
01192748351c42c7,5,2,12.2,1
ecd93db9e65424a0,4,1,11.2,1
adac619474a88eb1,3,0,16.5,1
a7e897e623877b59,4,1,17.0,1
55c2860da9503419,0,30,4.5,2
d68d02d15c1ef4e0,0,25,10.1,9
f0984ab74585b15f,13,4,16.4,9
1737c5c6427926bf,17,0,6.4,6
62217ec78dfa9d4f,8,2,17.5,4
b8c7c51e3278d791,11,0,13.2,2
fbd2cd99b2869f3e,5,3,11.2,1
58180ce046292a7e,10,3,5.3,6
410eb6ec17b43d17,7,9,16.4,3
1b944838aad9f6d4,6,10,1.5,7
735f9f4add15b92e,6,2,11.9,3
58821ed4eaba3f2c,2,3,16.9,1
6e364556ca3caee7,15,1,18.9,3
cd91c2fef9edffcd,5,12,9.1,4
febf0f536d74947a,11,16,5.8,3
e43785ecac1522d1,7,1,17.0,1
58cfa3ce4491eb70,16,6,11.2,12
a6b2bcccdef035c4,4,5,6.0,2
d9dc7140729a0635,7,5,13.9,1
3cec3a693b77b752,29,14,10.8,2
3a34429180596ba0,8,0,2.0,0
e1d9a02463638116,11,7,10.2,1
86e1ee141ec25d78,10,22,11.9,10
25609f616240fc87,7,4,19.2,4
605598ca073fb453,5,3,10.4,0
dabd4db28b0b04ce,6,3,13.5,1
09d92050c989c1a0,6,21,10.8,10
c1f1792c74dbddfa,5,12,16.2,9
8f64763dc6b2c2eb,9,4,15.0,3
aa0d19a6886439f0,8,18,6.4,4
d05b727338e6eb5b,17,3,11.5,5
aca42004824e4704,5,2,11.2,3
54ea5155e98ed06e,7,16,4.8,1
f1a4c87e6d49419a,8,0,18.3,2
df01836498588e77,10,10,19.3,7
8a641b4e8121cd6d,6,1,12.3,1
593fc68b8d57e327,12,19,16.6,10
39b4ed1ba01ca1ac,8,0,16.1,4
5e72ca097e1f7e55,3,8,16.6,5
d6d8d5a6c3df859d,9,10,7.3,0
ec00e3be30f906e4,11,12,10.6,6
176f2674c8b68ad7,8,4,10.9,5
9b22db1272ce7299,5,13,5.8,3
66462b272cbd6b9c,3,1,9.5,0
a4f1273082f57a04,4,4,21.3,2
d8872146598595b6,3,10,14.9,3
b8e3febd307d44ba,7,1,21.0,1
d40ee45364fc3f03,5,3,12.7,2
5438a1d1981db618,5,1,18.4,1
9cc7edfeb5242368,5,19,4.4,9
d6512102a8f734ee,9,20,10.3,18
1de5bc7960f37e6e,9,11,14.8,11
b1efadd7ae2e5aff,9,3,13.4,6
c765e7fe7f0d8ade,5,16,10.0,2
4444a6f485eb8466,13,1,11.1,2
9baee45ca1cc18b0,6,10,7.5,5
4339772bc70cdbac,9,5,21.2,1
441773ee25cae99a,14,2,3.2,1
ac6364cc391fa38a,7,7,13.1,3
54865da5520eba37,3,14,9.6,4
bedfc90b6e02bfc5,3,18,18.0,4
8523a3ba39fd2f9b,13,7,18.6,7
6f4643c65f4231c3,6,1,15.2,1
ee8cea6ab516c032,18,6,5.8,2
a1fb66326149f0c1,4,1,19.0,2
a45f2a9a79fe7e8e,18,2,11.3,7
ccf7d150d5993f59,8,12,13.7,9
f60af5f90034a231,5,12,13.9,1
e86e525a1e4afff1,8,14,11.5,1
ffaaa1a4f10e3443,5,6,14.7,3
e5c39dba32e3b7c8,13,6,15.3,5
a1014e8942c37d56,6,6,6.9,1
d4ea8884b07edb9f,7,0,9.1,2
8fa2d38c868d4385,7,5,6.2,3
2e52ac2f0ac1d9e3,15,8,27.0,7
af8708a5ada8c334,4,5,16.0,2
57a7db15c1308f9d,2,9,8.5,2
3aaa0304c15c739c,1,16,19.7,2
fc04dddccb719a37,7,3,21.8,2
89845e21f0db44ff,6,14,17.4,1
5e5d0f7491d45e43,7,4,6.2,3
bd7b9b8e4b25405d,4,2,12.9,1
d6ea49cd7fc2e892,9,5,25.8,4
8fb2432608267ee4,7,5,15.8,4
30eee59daf327c99,8,10,5.5,10
89194a559e62d466,10,4,20.8,0
81a5afb78ebab067,4,9,18.3,2
a3f8b0db8ad95134,8,1,19.3,2
fde1aa598a33186b,0,20,1.0,7
b32a379caf624c35,11,3,16.6,1
9ce7c08d97a03f67,11,9,7.4,8
b5620f2b7ce51bd2,13,8,5.7,3
6238a7ab64f60206,3,3,14.9,3
8c1b435424dd6798,10,6,26.9,4
de14561e0e860991,6,8,7.7,1
e0d14a598449dcda,9,0,16.2,1
d99566ea6b111640,13,0,13.2,1
58afe6104522027e,6,8,10.0,3
da87760dacc20e5f,6,13,2.0,7
e4d9d04cdce1071f,7,3,12.6,2
b7f6e68776f7bf15,8,6,11.8,3
9cf2c168fa724da6,6,3,12.7,3
19493434209d25f9,13,4,9.7,8
d3d5a9e91f44183e,3,0,14.5,0
099d9f1ea8cd8338,0,23,1.5,9
aafc2039865e6ec7,16,19,9.3,6
4d8c5296bfd6cf63,9,12,9.3,3
dbf6d572693fd55c,12,12,2.0,0
f12253722934a444,5,3,12.7,1
4da73815588ae554,4,1,16.3,0
09638443efd9dced,2,0,15.6,0
3a96d966ed91ad99,5,4,17.0,0
16d74e97235a1b1d,10,13,10.6,5
b8c8edd7b36bd1f8,6,2,13.5,3
4c611d12f852d73f,7,0,10.0,0
579cb578ccab47e8,6,13,14.1,5
b903d82cf1f3a332,12,7,1.9,10
5bb723aca447ff13,4,0,9.5,1
9348d7395d86f30c,5,3,14.0,2
f173ca82233f7dfa,4,8,18.8,2
e8cecd003aab7214,10,16,4.2,0
a98f541c67613183,11,0,18.6,3
656897e2303d41ce,2,7,3.3,3
f69ded593c7fe439,6,13,16.3,3
c93aa165fd37a357,10,0,5.3,3
f93311fb866771d9,11,8,11.6,7
4599b0a64df7ac2c,2,11,6.4,0
e392f148411ae4d3,18,1,16.8,7
478dc67944c0fbe5,5,4,18.4,1
b779ee3b349e9538,2,0,17.8,0
33d0c84f0a21c6af,15,3,8.0,5
1f3b11b05103ee6c,7,6,16.4,6
7fc09443204636a5,3,7,14.5,6
22f409f18d1a8620,2,11,13.0,4
d05d6755b68b142b,10,1,12.7,1
d207e767bcd52787,2,5,10.1,3
a99d2b1c034b78c9,0,24,11.9,17
7ceca89559bb9eb9,4,1,14.3,0
80d6579c0e10934a,21,0,9.3,8
3a3a4566edd4c50c,9,3,13.3,2
da7f0c3f02ca954d,9,3,21.4,1
1bb52ca09a426fa3,7,2,10.3,1
7723f61705774e71,11,0,9.7,1
8d347455c9968fe7,1,7,16.7,2
ab46133f85dae8ae,5,3,21.8,1
14d3fa52bee834a1,10,4,7.1,0
834f0e407baab179,17,1,9.7,2
d3cea1494cc63fc3,12,5,14.4,8
4e58685d0542248a,10,9,2.3,7
77e92b70bb0483a1,6,21,14.4,2
e43ed20a1426baf4,9,1,14.1,3
a61d82b0a07ed77e,11,12,12.5,7
7968967d82e90e77,14,8,10.3,3
f2da1dbc94dc0d03,10,14,16.4,7
eabd9d146b3e6f72,15,19,2.5,17
ea3c2d6b21a3fa86,7,1,10.3,2
b9686bd655f1e54c,11,6,16.9,7
1e95d91ce62532e3,7,1,20.3,0
3289532540bc2fb7,5,2,19.1,1
2945b5ccf214172f,8,3,14.7,0
1932d6419fb19f05,17,2,17.5,1
ca5ab7220c1be4d3,8,19,12.7,4
49e16fc9f9b4d5e4,3,13,6.8,3
e7ddd70f85430c80,6,0,21.9,1
44341dde9e33054c,5,13,7.7,2
b1b04f669117791b,9,9,22.2,4
3623fc367330003c,8,16,10.5,9
08e611ebcf0b2296,13,9,4.5,1
45b00c119c438ec1,12,2,22.5,3
db3516c50720b55a,4,6,7.1,3
36cbaeaefe92af87,12,3,13.7,6
0e30b05da1a65364,13,4,14.0,7
832945b48eac834f,17,16,5.5,12
aa77e29b25feed49,0,22,2.6,8
383f6474a6785a69,7,4,12.7,1
cb5da717971c994c,10,0,13.5,5
90177a100b630525,20,13,7.5,3
7a5358567ff13a1d,5,27,2.0,3
641334e7497bbe8c,13,0,19.2,1
096dfe657aa44129,8,0,14.1,0
48d2dd53500d766a,4,0,13.8,0
78f0106f975dda1f,3,12,15.1,6
1928b0687ad5b3e6,4,1,22.2,2
b8e28918fb2faace,4,1,12.2,1
5866cf81a1434c51,3,14,5.3,5
8142cbc168f6fbc8,4,12,8.4,9
6767bcad32f2858d,17,1,19.8,8
fc3d029b9a73304c,6,0,22.3,1
b5eb2e19294e0137,5,10,16.5,5
35e95439e1153784,9,0,21.9,1
415fa17bf2f88043,8,0,20.1,1
de376572066af6fa,5,7,8.6,6
64af9775fb8839cb,9,9,8.8,2
a84b489013e63314,2,23,11.3,16
2c2e0a738e5a224a,12,2,2.9,7
221248b435b89b47,10,11,13.0,3
c8f7cd52e8c9a91f,0,11,20.9,3
7a579fe5c401bebe,13,9,12.0,4
0575784226ebab2c,7,6,9.9,0
3399aa96928fa5f8,0,16,3.6,4
73f9d249e8b33881,10,11,23.4,6
c9bc9851372b2562,16,0,10.2,4
f7fc98aecdaef0ea,13,2,12.7,1
f795e7897296b90e,5,5,5.2,1
00d313a8d49a6db2,10,1,18.9,1
2c49a3e3cd1b1f6b,18,1,13.5,3
0434bb95212a9710,19,15,12.8,9
403c88337e90ac8f,9,14,1.4,1
61f81a38d1f6f4bf,5,10,1.0,4
569c64639c48e7f6,5,1,28.2,0
a2e705b3ad454be2,4,13,12.7,8
bc670c969e49b46e,22,9,7.3,6
6d70fcd68e84fd7a,6,13,8.8,3
f9df22769d177ef4,6,7,9.5,2
9d16c07a26e0a83d,10,1,13.7,2
ea49cac7ae6b0dc2,5,13,11.3,10
b1d8dfaa9ebac2b4,12,1,18.9,2
b6535d5d197ac523,5,6,15.8,5
141855c0b6497159,9,0,24.2,4
3b189f5041535a2b,9,16,14.4,5
d36aec6dea60c4ca,9,3,20.5,6
01cf779a74380d50,8,3,17.6,5
27ca8db3505cfb58,12,3,15.2,1
77a9fabbd8cdb32c,9,0,12.9,3
b438a08fc5a3679c,6,0,26.1,1
dd6506780c7e8adb,4,3,17.3,1
5bfaabcd799b7e54,6,8,11.2,2
3f6dae9bdd646efa,6,2,11.6,2
09861d094c01c5b6,1,25,9.4,6
fe7697b9ae48b504,8,15,5.6,2
b50980e5b32bbb29,8,8,14.7,8
463661c40f8f951d,7,4,12.9,2
f4f30a77a670f2c1,6,2,13.6,2
b6bc6c8941112a16,16,3,12.4,6
61b10823b763ee29,9,10,13.8,2
551bfd624f5e4991,8,3,14.5,7
8d587e134386dfe4,9,0,17.7,2
6482bb95ac7e0a46,3,1,11.1,1
814d7308f6ab77bd,7,8,13.1,0
262f649946af7c68,8,14,3.7,9
0bfb77c684229b2c,10,11,10.4,5
edc908b7df14cca5,11,13,13.1,5
95be781d78b1e762,10,0,18.9,2
362f37338976e72d,11,0,7.6,2
ad3420639b1de094,16,10,10.2,0
42f5eabb5b62709f,1,8,12.5,5
4bfc47ba943c8892,10,1,16.1,2
f3c76e1a7a74d560,10,8,14.7,6
100c8ae8c869acfa,7,1,5.5,2
984f7c19bdf9a8ec,6,0,18.1,1
49c9fb137fb958fe,3,2,18.4,1
5a1387e8c1aa5f7c,2,33,10.2,13
99822233938723a4,0,11,17.3,5
722159dfd8ad021e,2,26,12.2,9
467e87b6b2b6c9b3,10,1,10.4,2
e196aa8b15996d89,6,17,15.3,5
d3e13d3a83999250,10,1,12.4,4
b3fa10da8979df48,7,2,11.9,3
42bb490530dd14cb,3,16,8.8,6
841fd2877e5c5884,9,7,21.1,2
3f78024e08d0c5ed,13,13,6.4,3
098fc46191609b9a,8,3,12.3,3
320f9fb9b5961a14,6,3,6.9,1
0b13998c1f23d4a3,7,4,12.9,4
0f104e02dbc89232,3,8,17.4,1
28eddbf592e4d230,10,6,1.0,5
94b63ac46ada250f,0,12,14.3,2
50dad6beb6dd602f,5,0,11.0,0
9e96fc83c0d6d78b,7,2,12.5,2
be77b3fb37d50583,5,3,19.3,1
719d9c2761c97feb,10,0,10.0,0
9d02de822a40881a,7,27,1.0,1
8ee386b7fba9efc5,6,7,12.6,4
d04212bb8343cd13,6,2,17.5,2
4f669c87bc1e0cf3,3,8,11.6,1
b1ee22a84921e7ef,13,5,20.8,5
9540b79d7cea3c32,6,12,9.2,4
57b1595b24d8d062,7,13,2.9,8
0cfaa7c4b6924aa8,11,3,10.7,2
f58342f5c214a84f,7,6,10.3,5
f7abef80558ea6b1,14,2,16.0,2
476ee9e7b0820f2c,8,5,17.6,1
a5e266fdf111740c,2,25,11.6,12
a129ff79b8b44d7b,11,3,3.5,5
5ee753feb912c372,9,5,18.2,5
0f1d4b17c5395a70,2,3,14.3,3
36faeea1ef47f985,7,0,6.9,0
9ed0c7a56dd85035,5,4,1.8,3
536510d469a8f37a,9,9,12.6,2
02f0b2bb3dfca05e,10,14,6.7,5
7eeefcf85d56e8de,5,1,20.6,0
03d266f346bf1e16,4,14,15.8,4
7187ecca20927722,10,4,6.6,5
ccf72fd17de94f86,4,10,8.3,6
c191690b54e9a513,12,7,4.0,3
1140260b5bcf1ef9,9,9,14.7,8
7a78e5268ccdd603,8,15,12.1,4
217d2c28de9e8824,7,3,12.3,1
519c9547cc0827da,8,6,14.2,2
478e1d648421ec5e,12,4,11.4,7
6a7ebe6d966d01d0,12,15,1.2,5
058bf21dcfb5c0f4,10,2,13.2,4
df086658f219ab64,7,2,11.9,3
43d0f780ffc1d13e,2,7,13.8,4
a4127b1e47150670,3,1,13.8,1
ff79b3b71da5839a,7,1,19.9,3
c5bd70935ac7f47f,10,4,16.1,2
e9303dddae2efee7,8,0,11.0,2
70fc162a2d807a76,3,1,19.3,1
6ba4bc4449d9c7f4,13,4,16.4,1
082aaeb56aea22f2,9,7,6.6,1
73e49fd6928da36e,19,14,11.4,3
dedca4da3adb76fe,7,9,12.0,2
f912b5e795694f41,4,8,8.3,0
65f1d3eff3ec980e,13,16,12.0,3
74399c2ddfdc7cec,2,1,20.8,0
701c361888706efe,3,24,1.4,8
94a1a00873ec4592,7,18,1.0,7
8f1ae87eb71629cb,19,0,19.0,9
3d8c5f9c2d0773d4,10,6,15.2,3
69fa8f93ca1fed10,6,2,21.1,3
0958d3fc937ade1e,1,12,12.7,4
9042153d17504c03,6,25,4.1,11
5b3bf12c965e23ef,10,1,15.1,2
649c14204488799b,6,1,16.2,1
863acfb1b905675f,5,12,11.4,2
a39bc71cf2fa0ff1,10,2,13.8,3
141f33eb8d414d4b,5,0,23.0,3
c0b0445afa886c76,5,13,5.0,4
acf00fa03f1e6649,7,0,18.0,3
26389f0075429dfa,5,3,16.5,0
58050a6da3b1a47f,9,3,8.1,1
f330b4565a9f8547,4,12,8.3,1
ae78fb99e4d85920,2,2,12.2,0
2bcfb1e7dd972c3f,15,5,11.9,4
4f9b894fa6f80219,4,0,9.5,2
cddb6936e073bbc3,8,1,7.7,2
5d6f824f77221685,7,0,20.0,1
1b67cfe09c7da0d2,7,3,16.8,3
9ad09cf73db24ed0,7,2,7.0,3
98ffdb331c73ec92,5,17,3.2,4
fe54f1cca0ce2a91,5,3,15.4,1
b96aeabb812240ec,5,6,12.3,4
604a73bcb8467ded,9,7,14.3,3
4f088263b6d69d2d,3,14,15.0,3
6e62e320161f35b1,15,0,8.6,7
fa19e22112862823,11,20,9.8,4
c6fe1103f872b7ee,3,21,3.3,2
0d285cf715334a37,6,8,10.0,1
70d8d1de68e88e51,4,0,21.8,1
fc83eb69473b848c,7,8,16.2,5
1dd76eabe6f5ba4b,4,17,11.0,5
484c37c741cdd60a,18,0,12.7,3
619181ec3e417e60,5,0,15.1,1
d243ffe0c2d68f61,0,32,3.9,3
01b3538f4a5de2d7,4,8,11.9,5
6b87328e350b9943,11,4,2.6,3
6ca5efcc706c8ee7,8,6,10.9,1
5c18873e09d73ac2,14,16,11.6,4
e15feab9357982d5,20,8,10.1,14
2977dc158a097643,4,2,16.9,1
0cd9f6eb65f33fe3,0,25,1.0,4
8048827c84b62123,16,12,3.2,1
218915229f9a578b,12,1,13.5,2
2601341d52533e01,15,2,11.6,5
5a3d7ee62a3e118e,10,10,13.5,7
724c66c031f0499d,11,23,7.7,7
e0c5e5ca2ebc9d85,0,12,12.3,3
e702f6d4b5b4c404,9,19,6.7,7
838fc7fe0b4db902,6,2,8.8,2
0d45d613118199bd,5,4,4.8,2
25297ddcc54899d9,19,0,1.0,7
90775a01cbaee5d9,6,4,17.2,1
68d48d87a59d537a,8,1,15.2,1
b96224b341d1d319,7,14,10.8,6
d1c4be52a31e030a,2,4,9.0,1
eb511f202ecb4243,13,5,13.7,10
4ed32b302355f7f3,9,9,13.6,8
1b42394d6e9bc5f9,5,2,11.3,1
c004ca2cecdea9a1,10,2,13.1,2
150fddcce02e7527,8,5,16.2,2
558488cde59be0a9,6,0,9.9,2
426bf828c18cb3c0,7,0,10.3,2
855666f6c9e33023,8,3,6.7,3
55cd28e22ec2544f,8,0,14.5,2
1298a17ab8f14c29,6,12,5.0,10
6ef8f4a46811853c,19,3,15.8,6
65559c0398353171,5,10,14.8,1
633bc6ff030c0a88,4,10,17.8,7
61f1acb2dfbac8db,6,3,15.1,3
d04bf27bacff6c41,6,7,13.8,3
bf4166a5ccb3cef7,5,18,11.0,3
ba7fb0464e0ae326,10,13,6.8,9
087c7674d5482a3d,10,15,10.1,6
09b6c9fea2c106b0,6,9,6.7,0
1eb2fa52ebe33603,13,6,6.2,4
46d60cf6c217e3ae,11,5,14.7,4
35e6e89387574654,12,1,15.0,2
1d6e1a01853ca579,19,0,9.3,2
508006c57955fb7d,4,4,13.2,3
527ca0bff51f0cce,1,13,14.5,0
5f7f041ddf52a285,11,11,12.1,5
c17394fc367c7a27,4,7,9.1,1
6ae62c83d7f9aa14,5,5,14.2,5
e9083d6bd22cd6c3,9,4,11.7,4
98a2dc5cbb9760a7,12,3,12.5,2
2bf7e4f6b0451bfb,8,3,11.4,1
6e3cd7036dd52e2e,2,2,17.0,1
d77ad235c4bb70c8,3,9,12.6,2
96499f84d39e66b9,2,4,18.5,0
fe56f00275a1d4d6,2,14,13.0,5
7664b27da69c3bd2,6,1,22.4,2
aed40c0a81b13f2d,7,13,18.2,7
9a0a5fc71dd9d0c6,3,4,15.1,2
2befe9e0fd11a78c,6,0,13.1,4
f9af087049aa3e55,1,17,7.1,1
b31ae047d3d601d4,7,9,10.3,1
31cdabeb779450be,5,8,9.6,3
e823c6679cc71c51,6,6,10.5,0
f125937accd05f2a,8,2,18.7,3
579f08c54682082d,5,1,21.9,1
d66a778ae6f97e4f,1,22,3.5,2
6a21a2bf75f3d48f,2,25,7.8,4
4658ce46f5387065,4,7,9.4,6
9c1546ae249590db,14,21,20.3,7
3e12e37b98434f95,14,7,4.8,2
975c811b2362524d,13,1,7.6,6
4d85da54808d31c2,13,2,7.2,1
3cb5936bfdd30b93,8,0,5.5,2
7ae1d2f567240f5c,5,1,14.3,2
0eca38c2bcef473c,6,2,17.1,1
b5d06fd31ba01cd2,5,3,23.5,3
dce2cf4fcad2ed46,5,10,16.9,4
855130984473eabb,4,10,6.3,3
a6f62512b323387d,9,11,3.5,9
81e60f9eb4b4fe56,5,0,15.0,1
b3f2dda0e5374d46,3,1,14.1,1
b481fd884acd2fe8,11,15,13.0,14
211b1de7e9cc4dc5,16,3,9.1,10
1204179476165847,7,6,7.9,5
e0682be845137d81,7,4,19.7,3
d9bcc264f8370198,8,3,15.2,0
032a7223fead87d4,2,15,8.4,6
9ecbc11b13dfc879,14,11,11.2,9
fa4db19f44e174f8,4,6,11.3,3
e162bf71d84b73ac,10,7,6.6,2
1192f80178c2a2c7,5,5,18.1,0
dfa3c2a0c31de53e,9,1,12.7,1
fadc7cdbd395693c,9,1,18.5,1
c4cef5c819e77a6b,4,6,12.9,2
506b1c15c9a41771,3,1,13.7,1
34501659a0e3507c,16,3,12.7,7
7471580cf2bb29eb,3,22,4.7,3
74342a05dc593c65,3,15,8.9,3
53eba27ffce9b4b1,5,6,11.6,4
65afd69a77b878fe,3,14,14.5,4
a66a2c645215b80d,3,2,10.4,0
3f5ab45341675045,8,3,15.4,4
9c1843860b915be3,6,1,13.5,1
3d7df81947161779,4,17,8.4,2
53ab6b882d36be5b,9,0,2.8,0
6923034ceecd8726,8,10,8.7,3
512dfc7774a30741,9,0,21.5,1
2e786dfc85356c77,9,6,16.1,2
3a46d6d103922658,22,1,11.6,2
4f2a406e88991179,12,3,11.7,3
