customer_id,age,gender,city,annual_income,tenure_months,join_date,plan_type,monthly_data_gb,monthly_minutes,ott_usage_hours,arpu,data_allowance_gb,minutes_allowance,satisfaction_score,num_complaints_12m,support_tickets_12m,payment_score,late_payments_12m,campaigns_exposed,total_impressions,total_clicks,total_conversions,primary_channel,monthly_web_sessions,monthly_app_sessions,avg_session_duration_min,self_service_transactions,churned,churn_date,churn_probability
810db6e5131ffaaa,52,Female,Chicago,67701,52,2020-06-23,Premium,33.81,1764,5.3,75.0,50,2000,7.3,0,1,300,0,6,21,0,0,Email_Promotion,6,1,15.4,0,1,2023-02-07,0.235
021094e3580525bb,44,Female,San Diego,55679,1,2024-08-31,Premium,34.5,1380,65.7,75.0,50,2000,9.6,0,1,300,0,8,63,0,0,Social_Media,19,7,12.0,10,0,,0.27
7175556a9edd39bc,44,Female,New York,20000,5,2024-05-03,Standard,8.63,958,6.3,49.31,10,1000,9.4,0,0,300,0,7,54,3,0,Search_Ads,13,4,18.4,7,1,2024-06-02,0.28
beea5c38b2e6fd53,44,Female,Los Angeles,50181,2,2024-08-01,Premium,64.44,882,14.2,222.41,50,2000,7.0,1,4,300,0,8,67,1,0,Email_Promotion,8,4,5.0,1,1,2024-08-31,0.51
650b0ac9a5150acf,49,Male,Los Angeles,71292,2,2024-08-01,Unlimited,489.1,909,10.7,104.48,999,9999,5.9,2,3,300,0,8,61,1,0,Referral_Program,11,2,11.6,4,1,2024-08-31,0.605
1baf8f0752e21355,44,Male,Chicago,62799,11,2023-11-05,Standard,3.87,460,15.2,46.52,10,1000,8.0,0,4,300,0,4,24,0,0,Referral_Program,10,5,16.1,4,0,,0.28
3f28abe46b22de18,36,Female,New York,69149,6,2024-04-03,Standard,2.3,240,8.8,45.0,10,1000,7.1,1,2,300,0,8,80,0,0,TV_Commercial,5,13,13.2,3,0,,0.425
547cf74d9fa830f4,25,Male,New York,51122,9,2024-01-04,Standard,15.82,179,9.1,103.15,10,1000,6.1,0,1,300,0,5,19,0,0,SMS_Offer,11,14,5.9,7,0,,0.385
7a246af7348650d5,56,Male,Los Angeles,97479,44,2021-02-18,Standard,5.83,720,4.8,58.52,10,1000,10.0,0,2,300,0,8,59,1,1,Referral_Program,6,2,17.6,3,0,,0.1
643e20d1ffd72fc4,40,Male,Phoenix,31663,60,2019-10-27,Basic,0.75,233,22.4,33.2,2,500,10.0,0,1,300,0,5,53,1,0,Online_Display,8,4,9.5,6,0,,0.1
e42ede96259ed356,41,Male,New York,61868,1,2024-08-31,Unlimited,815.65,5766,9.8,96.41,999,9999,6.6,1,6,300,0,5,34,0,0,Search_Ads,10,6,12.7,3,0,,0.47
2b91728a88163439,18,Female,Chicago,47621,60,2019-10-27,Premium,56.26,1361,2.6,137.64,50,2000,9.3,0,1,300,0,7,53,2,0,Social_Media,13,8,7.5,8,0,,0.085
011cd0ccd8194cc1,58,Male,San Antonio,81898,9,2024-01-04,Standard,6.14,402,12.9,46.33,10,1000,7.6,2,2,300,0,6,40,1,0,Online_Display,2,1,11.3,0,1,2024-02-03,0.5
ca2e67f96801a17e,53,Female,Chicago,76244,12,2023-10-06,Premium,64.15,832,9.3,223.55,50,2000,10.0,0,2,300,0,3,17,0,0,Online_Display,4,3,17.7,0,0,,0.11
9253aedb10e8a6d7,37,Female,Los Angeles,65066,13,2023-09-06,Standard,7.58,733,2.7,69.72,10,1000,5.0,1,5,300,0,7,71,5,1,Online_Display,0,14,13.8,6,1,2023-10-06,0.45
b6ebaa283c0972d2,23,Female,San Jose,60923,9,2024-01-04,Basic,1.1,188,14.7,39.95,2,500,5.9,2,5,300,0,8,57,3,1,Search_Ads,5,14,8.3,7,0,,0.585
7a9b8dc3e6aaf905,62,Male,Houston,64762,15,2023-07-08,Standard,5.46,733,11.0,48.41,10,1000,10.0,0,1,300,0,3,21,1,0,Direct_Mail,2,4,22.7,0,0,,0.1
b62ab8ffaf884630,43,Female,San Antonio,39507,27,2022-07-13,Standard,2.85,622,7.9,62.42,10,1000,9.1,0,2,300,0,5,30,0,0,SMS_Offer,10,1,6.1,2,0,,0.145
8664f34b61439dbf,56,Male,New York,70502,4,2024-06-02,Premium,50.3,1790,0.1,77.98,50,2000,8.2,0,3,300,0,8,62,1,0,SMS_Offer,4,1,6.2,1,0,,0.34
ed073c504d5e4887,40,Female,New York,59610,32,2022-02-13,Premium,63.53,1037,0.2,210.34,50,2000,10.0,0,0,300,0,7,41,1,1,Social_Media,9,6,15.3,4,0,,0.11
a3004d2778fc6f16,18,Female,San Diego,34942,28,2022-06-13,Premium,57.68,399,5.2,151.75,50,2000,10.0,0,0,300,0,8,67,1,0,Online_Display,11,11,7.2,0,0,,0.05
65e2c23eb311effa,48,Female,Dallas,63458,20,2023-02-08,Basic,0.61,116,3.9,27.68,2,500,8.3,1,3,300,0,8,61,1,0,TV_Commercial,10,2,10.9,3,0,,0.405
162bda761836fc0a,71,Male,Houston,76230,1,2024-08-31,Basic,1.85,132,3.0,25.0,2,500,8.6,0,3,300,0,3,29,0,0,Search_Ads,2,1,11.9,0,0,,0.44
da8c0fa3840a7de7,48,Female,Chicago,54546,5,2024-05-03,Unlimited,412.5,4902,12.8,96.74,999,9999,6.5,1,4,300,0,3,31,1,0,Search_Ads,17,0,1.0,2,1,2024-06-02,0.475
07d871f57cee25c4,70,Female,San Diego,58020,60,2019-10-27,Unlimited,694.66,5934,4.5,113.8,999,9999,10.0,0,5,300,0,7,71,1,0,Referral_Program,7,3,16.4,2,0,,0.05
188538aff9ba0fd3,62,Female,New York,77821,8,2024-02-03,Premium,10.63,940,6.4,75.0,50,2000,6.8,0,3,300,0,3,20,0,0,Direct_Mail,4,2,8.9,0,0,,0.34
393415097eb3f0d3,64,Female,Philadelphia,98626,46,2020-12-20,Standard,3.59,588,3.0,54.82,10,1000,8.1,0,3,300,0,7,62,3,0,Referral_Program,4,1,15.2,0,0,,0.195
cefaab26a92b2876,39,Female,Chicago,87821,1,2024-08-31,Standard,6.91,195,11.2,57.37,10,1000,9.4,0,1,300,0,4,43,1,1,Online_Display,9,7,6.2,2,0,,0.28
5769667c3b6e1570,57,Other,Chicago,61621,14,2023-08-07,Standard,8.94,1108,4.3,50.49,10,1000,7.8,0,1,300,0,3,14,0,0,TV_Commercial,5,4,11.7,1,0,,0.21
6f02c8c9c94b48b9,49,Male,San Diego,75279,10,2023-12-05,Premium,6.17,1211,26.4,101.0,50,2000,8.4,1,4,300,0,4,28,0,0,TV_Commercial,10,5,15.9,6,1,2024-01-04,0.39
2212ce9b6a40bab1,25,Male,Dallas,42809,4,2024-06-02,Standard,16.72,631,6.6,112.3,10,1000,7.1,1,2,300,0,8,51,1,0,Referral_Program,10,19,6.2,7,1,2024-07-02,0.505
c143cc0eca06be9e,23,Male,Chicago,29526,39,2021-07-18,Basic,1.32,226,36.0,25.0,2,500,9.0,0,4,300,0,8,51,2,1,TV_Commercial,11,16,3.3,5,1,2022-03-05,0.27
ad37fc75b8f9ae14,47,Male,San Jose,101649,1,2024-08-31,Basic,2.06,285,0.1,38.01,2,500,9.7,0,3,300,0,6,51,4,0,Online_Display,14,3,11.8,4,1,2024-09-30,0.265
0b66bcd5830db1cb,41,Female,New York,82337,17,2023-05-09,Premium,32.36,759,26.1,76.94,50,2000,7.4,0,1,300,0,6,53,2,0,Online_Display,15,4,9.9,3,0,,0.23
5230f8c7d82ba4e6,29,Male,Phoenix,27415,20,2023-02-08,Basic,3.65,109,13.1,44.18,2,500,8.9,1,5,300,0,5,41,2,0,Social_Media,7,13,7.6,10,0,,0.315
ff780b8823b865f6,53,Female,Philadelphia,81085,15,2023-07-08,Premium,17.97,1008,13.1,75.64,50,2000,7.5,0,0,300,0,6,43,3,0,SMS_Offer,9,1,9.6,2,0,,0.225
821a4c8397591e41,34,Male,New York,35114,5,2024-05-03,Premium,69.61,726,1.3,285.29,50,2000,8.2,0,1,300,0,5,20,1,0,TV_Commercial,6,8,14.9,2,0,,0.35
9e0d2a553a05aa15,37,Male,New York,64763,3,2024-07-02,Unlimited,348.14,6976,3.0,95.0,999,9999,5.5,1,7,300,0,3,29,1,0,Email_Promotion,8,7,13.9,5,0,,0.525
86d83e73c3290d7e,30,Female,San Diego,33643,1,2024-08-31,Standard,11.98,380,31.0,74.79,10,1000,8.1,2,2,300,0,3,12,0,0,Referral_Program,6,18,10.7,1,0,,0.545
fa79bef03e7e0ad2,26,Female,Houston,30859,48,2020-10-21,Premium,45.62,604,8.4,83.27,50,2000,7.1,1,3,300,1,7,63,2,0,TV_Commercial,13,12,9.6,12,1,2022-10-02,0.345
3b367249536ffa88,33,Male,Houston,33528,27,2022-07-13,Premium,21.26,1767,12.5,89.01,50,2000,10.0,0,3,300,0,5,32,0,0,Referral_Program,4,8,17.9,1,0,,0.05
41015e293ecc9f30,28,Female,San Antonio,27123,6,2024-04-03,Standard,6.53,655,10.7,59.96,10,1000,7.4,0,0,300,0,6,54,6,2,Email_Promotion,10,15,4.5,5,0,,0.31
15da9a902a685384,31,Male,Phoenix,55339,3,2024-07-02,Basic,1.37,355,4.7,25.0,2,500,5.9,2,2,300,0,7,45,3,0,SMS_Offer,9,5,18.5,5,1,2024-08-01,0.775
16d52d2fc8e5622d,72,Female,Houston,73261,26,2022-08-12,Standard,8.53,663,5.7,45.0,10,1000,9.0,0,0,300,0,6,56,2,0,Direct_Mail,5,1,27.6,3,0,,0.15
21e43c02cef7b5a0,27,Male,Los Angeles,83128,9,2024-01-04,Unlimited,820.63,5722,10.5,103.99,999,9999,6.5,2,4,300,0,7,57,2,0,Search_Ads,9,13,10.1,14,0,,0.505
6cec9006bd5292d6,61,Female,Houston,30629,1,2024-08-31,Standard,4.94,707,1.9,45.0,10,1000,7.7,3,7,300,0,3,40,2,0,SMS_Offer,6,3,8.2,3,1,2024-09-30,0.665
2fea2be9ddfa73b1,37,Female,Los Angeles,39277,4,2024-06-02,Standard,5.41,344,1.1,51.33,10,1000,7.9,2,3,300,0,8,63,1,0,Direct_Mail,7,14,19.3,6,1,2024-07-02,0.555
973d8ee3ef7ea63a,22,Other,New York,29679,60,2019-10-27,Standard,24.13,825,0.9,186.34,10,1000,8.3,1,4,300,0,6,48,1,0,Search_Ads,15,12,9.3,5,1,2023-06-03,0.295
606121bc98ee6ad5,52,Female,Los Angeles,53124,22,2022-12-10,Standard,4.0,850,2.6,58.03,10,1000,9.7,0,1,300,0,4,42,1,0,Search_Ads,5,2,12.6,0,0,,0.115
f134d77616d64266,29,Male,Chicago,51771,43,2021-03-20,Basic,2.02,80,22.7,25.25,2,500,9.2,0,5,300,0,4,20,0,0,Email_Promotion,9,20,5.5,4,1,2022-07-24,0.26
ebdb81190ca4696b,45,Male,New York,72810,39,2021-07-18,Premium,46.23,485,27.0,75.28,50,2000,9.8,0,0,300,0,5,48,0,0,TV_Commercial,10,1,18.4,0,1,2022-04-13,0.11
ecb3673855cb40f8,21,Male,Los Angeles,25099,10,2023-12-05,Basic,1.57,157,0.6,34.89,2,500,6.8,0,1,300,0,8,66,4,0,Direct_Mail,8,17,15.3,5,0,,0.34
c0443ef6c9c98cdc,53,Male,New York,79043,18,2023-04-09,Standard,3.6,1352,1.0,58.77,10,1000,7.7,0,5,300,0,5,31,0,0,Social_Media,6,8,12.9,2,0,,0.215
8e65d551656fc058,49,Female,Phoenix,46433,26,2022-08-12,Premium,40.14,705,2.6,102.87,50,2000,10.0,0,2,300,0,4,25,0,0,Social_Media,12,4,9.8,3,0,,0.05
fdb59cb5932b5808,51,Female,Philadelphia,66579,10,2023-12-05,Basic,2.06,340,1.3,25.63,2,500,5.2,0,2,300,0,5,42,0,0,TV_Commercial,4,4,14.5,1,0,,0.54
396b36d4f9ddfc37,34,Male,Los Angeles,46343,1,2024-08-31,Standard,10.58,545,19.1,58.35,10,1000,5.3,3,3,300,0,1,3,0,0,TV_Commercial,0,20,9.9,4,1,2024-09-30,0.785
288216f3a9e664da,58,Female,Chicago,75260,54,2020-04-24,Standard,4.52,429,0.2,59.43,10,1000,8.2,0,4,300,0,4,28,1,1,Referral_Program,6,1,9.4,2,0,,0.19
949901bfd8314551,77,Female,Los Angeles,81523,4,2024-06-02,Unlimited,565.27,5796,1.7,95.0,999,9999,9.4,0,3,300,0,4,21,2,0,Direct_Mail,8,4,5.9,6,0,,0.23
5a1a48729fc9a4f1,23,Female,Philadelphia,35081,44,2021-02-18,Basic,0.84,147,39.6,41.53,2,500,6.7,0,0,300,0,8,70,3,0,Search_Ads,0,27,1.0,1,0,,0.265
f7885dd152cb606c,44,Female,Los Angeles,55033,3,2024-07-02,Standard,11.02,565,4.0,77.84,10,1000,8.0,1,5,300,0,7,54,1,0,Email_Promotion,12,4,16.2,6,0,,0.45
dea37fe65ee89269,38,Other,Chicago,39886,8,2024-02-03,Basic,1.48,352,82.6,25.0,2,500,7.8,0,1,300,0,5,20,0,0,TV_Commercial,6,11,12.9,7,0,,0.41
b371884589032676,70,Male,Philadelphia,73521,6,2024-04-03,Standard,2.25,468,0.6,47.99,10,1000,7.5,0,5,300,0,3,23,1,0,Social_Media,6,1,16.1,0,0,,0.305
347ad6c11fe60363,43,Male,New York,77976,3,2024-07-02,Basic,1.5,230,40.5,35.47,2,500,7.6,4,6,300,0,8,65,2,1,Email_Promotion,9,6,9.2,9,0,,0.77
7114b3ca6b98b1b3,56,Female,New York,44783,29,2022-05-14,Basic,1.63,204,4.9,28.18,2,500,10.0,0,0,300,0,8,68,3,1,Online_Display,9,1,20.1,0,1,2022-06-13,0.22
5189abdc00885f6f,18,Female,Los Angeles,30826,18,2023-04-09,Premium,31.8,1181,9.8,75.0,50,2000,8.2,0,1,300,0,8,57,2,1,TV_Commercial,11,6,10.5,3,0,,0.19
4d96c8b5d09a9882,74,Female,San Diego,88959,11,2023-11-05,Standard,3.27,418,9.0,55.36,10,1000,9.4,2,4,300,0,2,31,0,0,Social_Media,4,4,22.3,3,1,2023-12-05,0.41
7bcbf7eeb5ca1015,35,Female,Chicago,50092,42,2021-04-19,Standard,6.53,506,9.9,55.9,10,1000,6.3,0,1,300,0,7,66,2,0,Search_Ads,4,11,8.4,0,1,2022-08-20,0.285
5dfda015e8f8947c,32,Male,Philadelphia,69655,34,2021-12-15,Premium,41.3,429,0.9,75.0,50,2000,10.0,1,4,300,0,4,22,2,0,Search_Ads,10,14,9.5,15,1,2022-01-31,0.2
8931c64a1f544145,35,Male,New York,29983,60,2019-10-27,Unlimited,526.84,2042,0.6,97.97,999,9999,9.7,0,1,300,0,8,56,1,0,Direct_Mail,0,18,6.0,2,0,,0.065
deac4e6776996e2b,27,Male,New York,34639,12,2023-10-06,Unlimited,857.28,7514,9.9,95.0,999,9999,9.4,1,2,300,0,8,56,2,0,Referral_Program,8,17,6.2,17,0,,0.18
02c8b15607f47699,80,Male,New York,140493,36,2021-10-16,Basic,1.65,272,8.3,25.0,2,500,8.6,0,0,300,0,5,51,0,0,Email_Promotion,5,0,8.6,2,0,,0.29
203f7111de99bd34,55,Male,New York,55142,2,2024-08-01,Standard,11.97,220,4.5,83.41,10,1000,8.1,1,5,300,0,4,17,0,0,Referral_Program,3,1,15.9,1,0,,0.395
81f4d82d6530a0ec,48,Male,Phoenix,50410,16,2023-06-08,Standard,11.95,186,54.7,82.06,10,1000,10.0,0,3,300,0,6,64,2,0,Online_Display,9,7,4.9,6,0,,0.05
361b49a98079e55e,25,Female,San Jose,81252,60,2019-10-27,Unlimited,1387.07,10618,3.2,3975.67,999,9999,7.6,1,1,300,0,5,46,4,1,Online_Display,0,29,6.5,3,0,,0.33
052242b032dc5051,55,Male,Los Angeles,71680,11,2023-11-05,Premium,41.37,642,0.2,87.97,50,2000,7.3,1,2,300,0,6,43,0,0,Social_Media,8,1,18.9,5,0,,0.365
f854f6e9f60e30bc,30,Female,Chicago,46950,20,2023-02-08,Standard,4.32,214,6.0,46.9,10,1000,8.4,1,5,300,0,8,57,3,0,Online_Display,1,14,20.7,3,0,,0.28
7102e8d0baadb6fb,80,Female,Chicago,88032,33,2022-01-14,Premium,30.59,589,13.9,75.0,50,2000,8.0,0,1,300,0,7,57,1,0,Social_Media,8,1,18.9,4,0,,0.2
d7853ab088bac786,45,Female,Dallas,63259,27,2022-07-13,Premium,19.24,927,10.7,81.73,50,2000,9.5,1,1,300,0,6,48,0,0,Search_Ads,13,9,2.4,7,0,,0.175
304a1e2bd4b7cc00,44,Male,Los Angeles,78812,14,2023-08-07,Premium,10.21,1185,1.9,80.41,50,2000,5.6,2,4,300,0,4,29,0,0,Direct_Mail,16,3,6.5,9,1,2023-09-06,0.47
48896e73aa810c51,37,Female,San Antonio,23276,4,2024-06-02,Standard,9.14,602,2.7,45.0,10,1000,7.8,1,4,300,0,7,51,1,0,TV_Commercial,4,16,16.5,8,0,,0.46
6eb0e3a55c772ad9,36,Female,Houston,25093,41,2021-05-19,Standard,6.01,264,9.2,45.0,10,1000,9.8,0,2,300,0,1,16,0,0,Online_Display,6,14,14.2,7,0,,0.11
9112e02b1b4cab36,27,Male,Philadelphia,21011,60,2019-10-27,Basic,3.01,343,12.6,45.48,2,500,9.7,0,5,300,0,8,70,1,0,Search_Ads,10,14,7.5,3,1,2022-05-23,0.175
f2d8e64b7e02e9fd,42,Other,Dallas,33601,2,2024-08-01,Standard,5.14,1263,11.4,49.81,10,1000,8.9,0,3,300,0,2,16,1,0,Direct_Mail,12,2,12.8,3,0,,0.305
705a24497faeae36,26,Male,Houston,25125,11,2023-11-05,Unlimited,1435.9,7241,14.3,4472.18,999,9999,7.1,0,2,300,0,8,47,1,0,SMS_Offer,7,12,14.1,11,1,2023-12-05,0.335
6628020b232640f9,37,Male,New York,78455,7,2024-03-04,Unlimited,605.16,3346,5.3,95.0,999,9999,9.5,0,0,300,0,8,61,3,2,Direct_Mail,14,4,8.7,5,0,,0.155
ef529f009b244aea,61,Female,Phoenix,20000,16,2023-06-08,Standard,5.58,1063,2.4,51.83,10,1000,8.6,1,4,300,0,6,46,1,0,Email_Promotion,7,1,18.8,4,0,,0.27
88145b99202c348e,46,Male,Dallas,34769,22,2022-12-10,Premium,22.87,1862,16.0,75.0,50,2000,9.0,0,2,300,0,4,33,1,0,Online_Display,15,0,21.0,4,0,,0.15
2853f4587dff4c1f,34,Male,New York,106930,49,2020-09-21,Basic,1.03,213,53.0,44.31,2,500,8.2,1,4,300,0,8,81,4,0,Search_Ads,5,8,15.0,6,0,,0.29
0a28db46229bc3ab,51,Other,New York,77887,39,2021-07-18,Standard,5.02,392,1.7,45.0,10,1000,10.0,0,2,300,0,4,38,1,0,Online_Display,5,6,16.5,1,0,,0.1
a097606bcef8a43b,28,Male,Los Angeles,20000,52,2020-06-23,Premium,103.09,668,37.4,616.35,50,2000,9.1,0,2,300,0,8,57,2,0,Email_Promotion,6,11,1.3,6,0,,0.155
0240819c9c5fc786,54,Female,Chicago,56320,60,2019-10-27,Premium,59.96,485,2.4,174.64,50,2000,7.8,0,1,300,0,8,58,0,0,Search_Ads,7,3,17.4,3,0,,0.16
6f9477f51893de1b,30,Male,San Antonio,40680,6,2024-04-03,Premium,41.63,399,3.6,81.01,50,2000,6.3,0,4,300,0,6,48,1,0,Search_Ads,4,10,17.0,4,0,,0.315
aeb4d1917f21c429,49,Other,San Diego,54624,24,2022-10-11,Premium,41.2,776,13.2,77.5,50,2000,8.1,1,2,300,0,4,20,0,0,TV_Commercial,18,5,16.7,2,1,2022-11-10,0.295
30cbb10b479cfd9e,35,Female,Phoenix,51638,13,2023-09-06,Premium,35.89,982,13.6,85.97,50,2000,10.0,0,3,300,0,5,49,0,0,Social_Media,3,20,5.9,4,0,,0.05
25f72702203ebd1e,69,Female,New York,68287,12,2023-10-06,Basic,1.24,84,3.7,37.62,2,500,10.0,0,0,300,0,6,33,0,0,SMS_Offer,9,1,7.7,5,0,,0.1
959317693e05ac27,37,Male,New York,77936,3,2024-07-02,Premium,22.07,1202,43.7,75.0,50,2000,6.3,1,3,300,0,6,46,1,0,Referral_Program,0,12,6.9,5,0,,0.535
c4c40b32b9aba08f,26,Male,New York,46823,36,2021-10-16,Standard,17.89,890,0.0,140.1,10,1000,8.9,1,5,300,0,8,63,2,0,SMS_Offer,0,17,9.9,6,0,,0.265
17c6cb99cffc8c77,39,Female,Los Angeles,52655,12,2023-10-06,Basic,2.17,125,1.5,39.23,2,500,8.0,1,4,300,0,6,29,0,0,Email_Promotion,5,6,6.3,1,0,,0.3
f9d4e0ea69c334a0,64,Male,New York,68072,32,2022-02-13,Standard,7.8,615,18.3,45.0,10,1000,9.2,0,0,300,0,4,29,0,0,Email_Promotion,10,0,15.5,4,0,,0.14
c7c24e83c37dd3c2,22,Male,Dallas,46286,8,2024-02-03,Basic,2.4,162,11.0,34.03,2,500,6.3,0,1,300,0,3,10,0,0,Direct_Mail,5,33,8.6,17,1,2024-03-04,0.365
9136cee2f61bf3fb,52,Male,Los Angeles,51759,8,2024-02-03,Standard,5.18,877,1.7,57.52,10,1000,7.8,1,4,300,0,8,61,0,0,SMS_Offer,8,3,12.3,3,0,,0.39
9f159b801463e98c,44,Female,Chicago,32959,16,2023-06-08,Standard,4.38,546,9.4,60.02,10,1000,8.5,1,1,300,0,6,41,1,0,Direct_Mail,5,15,13.3,5,0,,0.275
d4423590f99f785b,52,Female,Houston,52804,2,2024-08-01,Standard,3.45,191,7.5,45.42,10,1000,8.3,0,3,300,0,7,52,1,0,Social_Media,2,0,13.7,0,0,,0.335
6a9df174a2e8bb17,45,Male,Houston,63757,2,2024-08-01,Basic,2.79,282,8.1,32.88,2,500,10.0,0,1,300,0,7,58,1,0,TV_Commercial,15,3,11.1,1,0,,0.31
f7d5039c7276253d,39,Female,San Diego,78835,10,2023-12-05,Unlimited,426.32,4962,3.2,103.13,999,9999,9.0,0,4,300,0,4,12,0,0,SMS_Offer,3,9,16.8,6,0,,0.18
499a39e43396ed89,22,Female,Los Angeles,46796,4,2024-06-02,Standard,6.69,1141,24.6,51.82,10,1000,7.4,2,4,300,0,8,57,3,0,TV_Commercial,13,14,11.4,10,0,,0.58
99cc99dde6f15885,34,Female,Houston,37020,20,2023-02-08,Standard,11.84,1054,13.3,63.42,10,1000,8.9,1,4,300,0,5,37,1,0,Social_Media,2,17,3.2,0,0,,0.255
86208e690cc69098,36,Female,New York,93144,4,2024-06-02,Premium,42.38,653,6.8,75.45,50,2000,9.6,1,5,300,0,4,20,0,0,SMS_Offer,8,6,6.3,4,0,,0.37
a40f98600636622a,46,Other,San Antonio,45251,1,2024-08-31,Basic,0.78,521,1.2,25.0,2,500,7.0,1,4,300,0,8,66,0,0,Referral_Program,10,5,11.3,7,1,2024-09-30,0.62
170d602677f9a431,28,Female,Houston,31768,14,2023-08-07,Premium,31.77,353,16.6,86.18,50,2000,7.5,1,2,300,0,8,64,0,0,TV_Commercial,6,28,14.1,14,0,,0.275
fab021baf07217c1,47,Male,Los Angeles,72141,11,2023-11-05,Standard,9.94,913,0.1,45.63,10,1000,9.1,0,3,300,0,7,44,1,0,Email_Promotion,7,3,7.1,4,0,,0.225
266da742eca5c28a,50,Female,Los Angeles,64248,3,2024-07-02,Premium,42.35,903,2.6,75.0,50,2000,7.0,0,5,300,0,8,70,3,0,Email_Promotion,11,0,14.9,4,0,,0.4
cfd5fc1210f7d6f5,23,Male,Phoenix,24755,20,2023-02-08,Basic,5.17,204,2.3,56.65,2,500,7.5,0,1,300,0,7,60,4,1,Social_Media,11,13,8.5,6,0,,0.285
4ed63a79ad29df91,52,Female,New York,88010,60,2019-10-27,Premium,39.25,1338,0.5,80.45,50,2000,5.7,0,2,300,0,7,38,1,0,Online_Display,3,2,13.6,2,1,2022-09-01,0.265
26e08798be1e3558,54,Male,San Jose,54696,3,2024-07-02,Standard,6.83,668,0.6,46.46,10,1000,5.8,2,3,300,0,6,46,1,0,Social_Media,6,0,20.5,1,0,,0.66
99aa2828101bfbee,67,Female,New York,87884,1,2024-08-31,Basic,0.99,67,2.3,25.0,2,500,5.1,0,3,300,0,3,22,0,0,SMS_Offer,8,4,9.2,1,1,2024-09-30,0.615
c922afd63707a422,35,Male,New York,58313,60,2019-10-27,Standard,5.66,547,11.9,72.59,10,1000,8.2,0,3,300,0,6,57,4,0,Social_Media,4,12,13.6,1,0,,0.19
9886c5e21c07c580,46,Male,Dallas,54001,22,2022-12-10,Basic,0.73,451,10.4,34.36,2,500,9.3,0,1,300,0,2,9,1,0,SMS_Offer,12,9,17.2,5,0,,0.135
853f63cd3963cb33,68,Female,Chicago,74094,7,2024-03-04,Standard,4.97,724,1.2,68.4,10,1000,8.7,1,3,300,0,4,45,0,0,Search_Ads,5,1,18.7,2,0,,0.345
fe9698bfef300f2e,38,Female,New York,55386,14,2023-08-07,Premium,59.6,460,12.7,175.31,50,2000,10.0,0,1,300,0,3,30,2,1,SMS_Offer,13,3,16.0,3,0,,0.05
e122d9ce0648afdf,28,Male,Los Angeles,22693,60,2019-10-27,Standard,5.82,387,18.7,45.0,10,1000,9.8,0,4,300,0,6,52,3,0,Social_Media,9,28,12.1,17,0,,0.11
c90be6b7c77438f1,60,Female,Phoenix,80565,1,2024-08-31,Standard,12.77,576,26.5,78.26,10,1000,7.5,0,0,300,0,6,48,0,0,Online_Display,5,1,22.1,1,1,2024-09-30,0.435
86539966928935e3,21,Male,New York,53270,27,2022-07-13,Premium,31.69,863,3.1,83.41,50,2000,7.8,0,3,300,0,8,82,2,0,Email_Promotion,6,13,2.0,4,0,,0.16
b49120c1a0efd90b,22,Male,San Antonio,41557,30,2022-04-14,Basic,3.57,207,32.6,53.57,2,500,7.5,1,3,300,1,6,56,2,0,Search_Ads,3,18,14.0,3,0,,0.435
230e4dc08ad97f0c,23,Male,New York,38222,32,2022-02-13,Standard,14.31,957,9.9,89.26,10,1000,7.8,3,3,300,0,8,81,2,1,Search_Ads,1,30,3.9,2,1,2022-03-15,0.52
afe403ab4bb2b409,43,Male,New York,65586,31,2022-03-15,Premium,33.85,1843,7.0,78.99,50,2000,10.0,0,1,300,0,8,50,0,0,Search_Ads,7,2,17.1,2,0,,0.1
d9d3d5db9b064af0,23,Male,San Diego,65119,32,2022-02-13,Standard,10.18,341,1.8,51.16,10,1000,8.3,2,3,300,0,7,64,0,0,Direct_Mail,4,23,2.1,4,1,2022-03-15,0.385
d8570ed93a0f8406,46,Female,New York,30668,56,2020-02-24,Basic,1.75,173,1.4,25.0,2,500,6.7,0,1,300,0,4,23,2,0,TV_Commercial,11,6,13.8,4,0,,0.385
2de7fd5f65104b35,46,Female,New York,50548,28,2022-06-13,Unlimited,520.81,8176,41.2,106.49,999,9999,9.9,0,1,300,0,2,23,1,0,Email_Promotion,6,6,17.1,1,0,,0.055
f1af12a2be5d918b,57,Male,Los Angeles,79818,23,2022-11-10,Unlimited,1021.62,4190,5.2,321.18,999,9999,5.4,2,2,300,0,8,67,1,0,SMS_Offer,9,1,11.5,0,1,2022-12-10,0.48
21e8ca781e23b34d,18,Male,Chicago,20000,51,2020-07-23,Standard,10.25,229,0.6,66.85,10,1000,8.7,0,2,300,0,7,42,1,0,Direct_Mail,4,18,16.2,3,0,,0.165
a56aeb7935bd96c7,18,Female,New York,51966,12,2023-10-06,Standard,10.18,201,62.2,56.38,10,1000,10.0,0,1,300,0,8,54,4,0,SMS_Offer,3,26,6.3,9,0,,0.1
0446cdaa7515961c,51,Male,New York,97085,3,2024-07-02,Premium,35.19,1100,30.3,103.23,50,2000,5.5,4,7,300,0,5,42,2,0,Referral_Program,10,0,11.3,1,1,2024-08-01,0.8
f42a720de1287486,63,Female,Houston,90937,40,2021-06-18,Basic,0.53,176,3.1,29.21,2,500,9.1,0,2,300,0,2,11,2,1,Referral_Program,5,2,6.0,1,0,,0.265
